Fecha,Hora ,CO,NO2,O3,PM10,SO2
17/01/2015,8:00:00,3.718,0.05458,0.00197,75.56,0.0067
17/01/2015,9:00:00,2.047,0.04533,0.00655,73.29,0.00412
17/01/2015,10:00:00,1.316,0.03863,0.01832,45.13,0.0029
17/01/2015,11:00:00,1.051,0.03315,0.03092,39.18,0.00225
17/01/2015,12:00:00,0.899,0.02702,0.0405,32.77,0.002
17/01/2015,13:00:00,0.652,0.0114,0.0402,32.47,0.00175
17/01/2015,14:00:00,0.573,0.007,0.03605,21.38,0.00155
17/01/2015,15:00:00,0.564,0.00658,0.03575,20.36,0.00122
17/01/2015,16:00:00,0.56,0.00578,0.03583,17.66,0.00183
17/01/2015,17:00:00,0.573,0.0087,0.03188,22.14,0.00185
17/01/2015,18:00:00,0.679,0.01533,0.02467,25.21,0.00202
17/01/2015,19:00:00,0.829,0.02677,0.01665,27.22,0.002
17/01/2015,20:00:00,0.848,0.02685,0.01127,30.38,0.00177
17/01/2015,21:00:00,0.701,0.01577,0.01455,21.37,0.0015
17/01/2015,22:00:00,0.634,0.0097,0.02005,14.46,0.00108
17/01/2015,23:00:00,0.635,0.0094,0.02022,12.72,0.00107
18/01/2015,0:00:00,0.62,0.01042,0.01992,11.1,0.00108
18/01/2015,1:00:00,1.079,0.03135,0.00295,14.31,0.00163
18/01/2015,2:00:00,1.667,0.03367,0.00122,24.08,0.0021
18/01/2015,3:00:00,1.234,0.03185,0.001,28.42,0.00203
18/01/2015,4:00:00,0.878,0.02803,0.00313,18.54,0.00118
18/01/2015,5:00:00,1.791,0.03258,0.0014,20.81,0.00207
18/01/2015,6:00:00,2.249,0.03295,0.00117,36.3,0.003
18/01/2015,7:00:00,1.959,0.0295,0.00105,40.01,0.00267
18/01/2015,8:00:00,1.859,0.03483,0.00275,37.29,0.00265
18/01/2015,9:00:00,1.903,0.04898,0.00845,43.24,0.003
18/01/2015,10:00:00,0.997,0.0209,0.0264,44.13,0.00152
18/01/2015,11:00:00,0.703,0.01075,0.03602,27.95,0.001
18/01/2015,12:00:00,0.646,0.0094,0.04453,24.03,0.001
18/01/2015,13:00:00,0.651,0.01038,0.05253,25.54,0.00107
18/01/2015,14:00:00,0.633,0.00888,0.0583,22.29,0.00113
18/01/2015,15:00:00,0.678,0.01182,0.06328,25.15,0.0011
18/01/2015,16:00:00,0.688,0.01242,0.06627,30.15,0.00148
18/01/2015,17:00:00,0.742,0.01763,0.06175,40.91,0.0018
18/01/2015,18:00:00,0.861,0.02205,0.05053,42.49,0.00145
18/01/2015,19:00:00,1.051,0.04058,0.03328,47.05,0.00172
18/01/2015,20:00:00,1.112,0.05373,0.0185,108.69,0.00238
18/01/2015,21:00:00,1.312,0.06422,0.00858,128.31,0.00255
18/01/2015,22:00:00,0.992,0.03433,0.02492,68.06,0.00162
18/01/2015,23:00:00,0.782,0.02093,0.01982,37.32,0.00118
19/01/2015,0:00:00,0.67,0.02102,0.01488,26.23,0.00282
19/01/2015,1:00:00,0.638,0.01563,0.01877,9.2,0.00203
19/01/2015,2:00:00,0.666,0.01565,0.0169,10.65,0.00175
19/01/2015,3:00:00,0.824,0.02888,0.00647,15.25,0.0018
19/01/2015,4:00:00,0.945,0.03125,0.00375,22.99,0.00138
19/01/2015,5:00:00,0.971,0.0297,0.00358,23.87,0.00133
19/01/2015,6:00:00,1.359,0.03732,0.00102,23.8,0.00193
19/01/2015,7:00:00,3.375,0.04345,0.00148,44.1,0.00435
19/01/2015,8:00:00,3.444,0.04753,0.00175,71.87,0.00537
19/01/2015,9:00:00,3.141,0.07548,0.00448,84.17,0.00887
19/01/2015,10:00:00,2.179,0.0766,0.01292,89.89,0.00772
19/01/2015,11:00:00,1.349,0.05168,0.0265,59.06,0.00423
19/01/2015,12:00:00,0.74,0.02847,0.03928,42.37,0.00203
19/01/2015,13:00:00,0.379,0.00803,0.0345,26.29,0.00102
19/01/2015,14:00:00,0.303,0.00613,0.03205,13.27,0.001
19/01/2015,15:00:00,0.301,0.0053,0.03375,13.67,0.00127
19/01/2015,16:00:00,0.355,0.00822,0.03015,20.55,0.001
19/01/2015,17:00:00,0.342,0.0067,0.03468,19.08,0.00137
19/01/2015,18:00:00,0.597,0.01928,0.02188,18.62,0.00183
19/01/2015,19:00:00,1.246,0.03728,0.00262,38.34,0.00225
19/01/2015,20:00:00,0.678,0.02218,0.00685,39.23,0.00172
19/01/2015,21:00:00,0.424,0.01468,0.01178,21.44,0.00152
19/01/2015,22:00:00,0.454,0.01455,0.01165,14.45,0.00175
19/01/2015,23:00:00,0.446,0.01675,0.00825,18.2,0.00178
20/01/2015,0:00:00,0.456,0.01718,0.00703,15.51,0.00125
20/01/2015,1:00:00,0.429,0.01652,0.00658,11.09,0.001
20/01/2015,2:00:00,0.386,0.01205,0.01152,13.71,0.00088
20/01/2015,3:00:00,0.344,0.0079,0.01608,11.22,0.001
20/01/2015,4:00:00,0.352,0.01418,0.0086,9.75,0.00135
20/01/2015,5:00:00,0.428,0.01058,0.01247,10.87,0.001
20/01/2015,6:00:00,0.945,0.02182,0.00113,15.15,0.00127
20/01/2015,7:00:00,2.003,0.02483,0.00122,40.33,0.00353
20/01/2015,8:00:00,3.34,0.03262,0.00218,77.91,0.0068
20/01/2015,9:00:00,3.278,0.05462,0.00417,74.38,0.00882
20/01/2015,10:00:00,2.726,0.07038,0.01543,94.69,0.00502
20/01/2015,11:00:00,1.172,0.03383,0.03495,67.71,0.00215
20/01/2015,12:00:00,1.06,0.0349,0.04802,50.02,0.00247
20/01/2015,13:00:00,0.751,0.02492,0.05312,65.71,0.00217
20/01/2015,14:00:00,0.491,0.01253,0.05565,50.01,0.00148
20/01/2015,15:00:00,0.391,0.00958,0.05673,42.26,0.001
20/01/2015,16:00:00,0.259,0.00563,0.04102,29.98,0.001
20/01/2015,17:00:00,0.313,0.00845,0.03545,23.43,0.001
20/01/2015,18:00:00,0.524,0.01803,0.02552,25.16,0.0013
20/01/2015,19:00:00,0.964,0.03303,0.00435,36.47,0.00242
20/01/2015,20:00:00,0.601,0.02345,0.01063,36.48,0.00163
20/01/2015,21:00:00,0.484,0.01817,0.01307,23.16,0.0019
20/01/2015,22:00:00,0.397,0.01363,0.01393,20.84,0.00165
20/01/2015,23:00:00,0.394,0.00825,0.01855,20.1,0.0012
21/01/2015,0:00:00,0.374,0.00758,0.0206,24.65,0.00208
21/01/2015,1:00:00,0.387,0.00547,0.02283,21.76,0.00242
21/01/2015,2:00:00,0.408,0.00747,0.01997,17.95,0.0022
21/01/2015,3:00:00,0.456,0.00775,0.02065,16.6,0.00193
21/01/2015,4:00:00,0.435,0.00622,0.02198,18.39,0.00193
21/01/2015,5:00:00,0.466,0.00688,0.01958,17.58,0.00193
21/01/2015,6:00:00,0.95,0.01945,0.00333,22.11,0.00238
21/01/2015,7:00:00,1.545,0.0206,0.00115,49.37,0.003
21/01/2015,8:00:00,2.598,0.02405,0.00245,60.04,0.0042
21/01/2015,9:00:00,1.757,0.0267,0.00748,60.95,0.00472
21/01/2015,10:00:00,1.467,0.0331,0.01745,43.78,0.00387
21/01/2015,11:00:00,0.959,0.021,0.02623,44.42,0.00253
21/01/2015,12:00:00,0.403,0.00743,0.0353,37.7,0.00198
21/01/2015,13:00:00,0.31,0.0047,0.02978,31.61,0.00198
21/01/2015,14:00:00,0.288,0.00368,0.02498,24.31,0.00157
21/01/2015,15:00:00,0.302,0.00437,0.02658,22.22,0.00193
21/01/2015,16:00:00,0.344,0.00585,0.02745,28.38,0.00183
21/01/2015,17:00:00,0.408,0.00812,0.02455,20.94,0.002
21/01/2015,18:00:00,0.501,0.01212,0.01495,34.36,0.002
21/01/2015,19:00:00,0.476,0.01243,0.01133,34.33,0.00202
21/01/2015,20:00:00,0.447,0.01143,0.01475,25.52,0.00213
21/01/2015,21:00:00,0.453,0.01135,0.01558,18.08,0.00252
21/01/2015,22:00:00,0.461,0.01428,0.01138,16.37,0.00292
21/01/2015,23:00:00,0.535,0.01597,0.00828,17,0.00232
22/01/2015,0:00:00,0.753,0.02042,0.00202,14.48,0.00173
22/01/2015,1:00:00,0.931,0.02102,0.00078,12.1,0.00173
22/01/2015,2:00:00,0.948,0.0212,0.00098,20.23,0.002
22/01/2015,3:00:00,0.705,0.01972,0.00087,19.76,0.00157
22/01/2015,4:00:00,0.512,0.01252,0.00842,13.69,0.001
22/01/2015,5:00:00,0.612,0.01765,0.00375,15.62,0.001
22/01/2015,6:00:00,0.855,0.0201,0.0011,15.06,0.00102
22/01/2015,7:00:00,1.721,0.02165,0.001,30.26,0.0022
22/01/2015,8:00:00,1.581,0.02545,0.00278,44.18,0.0026
22/01/2015,9:00:00,1.48,0.0263,0.00827,54.97,0.00263
22/01/2015,10:00:00,0.609,0.00975,0.01832,39.73,0.00147
22/01/2015,11:00:00,0.415,0.0046,0.02105,26.48,0.001
22/01/2015,12:00:00,0.384,0.00415,0.02252,21.95,0.001
22/01/2015,13:00:00,0.371,0.00402,0.02292,22.7,0.001
22/01/2015,14:00:00,0.37,0.005,0.02283,29.87,0.001
22/01/2015,15:00:00,0.381,0.00542,0.02275,18.98,0.001
22/01/2015,16:00:00,0.416,0.00578,0.0248,28.16,0.001
22/01/2015,17:00:00,0.422,0.0059,0.02247,27.91,0.001
22/01/2015,18:00:00,0.498,0.00925,0.01492,33.95,0.001
22/01/2015,19:00:00,0.587,0.01273,0.01027,24.12,0.001
22/01/2015,20:00:00,0.549,0.01193,0.0113,19.83,0.001
22/01/2015,21:00:00,0.525,0.01332,0.00858,13.42,0.001
22/01/2015,22:00:00,0.499,0.01165,0.01033,12.8,0.001
22/01/2015,23:00:00,0.615,0.01697,0.00382,14.09,0.00112
23/01/2015,0:00:00,0.574,0.01498,0.0037,12.81,0.00122
23/01/2015,1:00:00,0.532,0.01647,0.0021,14.12,0.00185
23/01/2015,2:00:00,0.462,0.0167,0.00128,8.22,0.00242
23/01/2015,3:00:00,0.496,0.01348,0.00363,11.75,0.0013
23/01/2015,4:00:00,0.592,0.0166,0.00113,10.29,0.00122
23/01/2015,5:00:00,0.708,0.01752,0.00105,13.95,0.00148
23/01/2015,6:00:00,1.229,0.01945,0.00057,16.99,0.0021
23/01/2015,7:00:00,2.196,0.02248,0.00073,36.87,0.00388
23/01/2015,8:00:00,2.448,0.02758,0.00162,53.66,0.00472
23/01/2015,9:00:00,2.324,0.0433,0.00502,62.76,0.0046
23/01/2015,10:00:00,1.593,0.04468,0.014,62.5,0.00328
23/01/2015,11:00:00,1.341,0.04528,0.02698,57.95,0.00365
23/01/2015,12:00:00,0.958,0.03338,0.0376,60.55,0.00308
23/01/2015,13:00:00,0.708,0.0219,0.04088,58.31,0.00228
23/01/2015,14:00:00,0.576,0.01468,0.04227,42.98,0.002
23/01/2015,15:00:00,0.395,0.00742,0.03287,23.41,0.00167
23/01/2015,16:00:00,0.339,0.0055,0.0281,18.35,0.00102
23/01/2015,17:00:00,0.356,0.0055,0.02632,8.35,0.0012
23/01/2015,18:00:00,0.552,0.0189,0.01682,14.28,0.00185
23/01/2015,19:00:00,1.195,0.03518,0.00253,26.96,0.00223
23/01/2015,20:00:00,1.638,0.03488,0.0011,48.65,0.00282
23/01/2015,21:00:00,0.879,0.02415,0.00402,61.9,0.00225
23/01/2015,22:00:00,0.583,0.01578,0.01058,36.95,0.00163
23/01/2015,23:00:00,0.637,0.01767,0.00792,30.09,0.0015
24/01/2015,0:00:00,0.561,0.01282,0.01393,29.73,0.00192
24/01/2015,1:00:00,0.481,0.0102,0.01518,27.35,0.00187
24/01/2015,2:00:00,0.684,0.01982,0.00513,26.83,0.00197
24/01/2015,3:00:00,0.597,0.01498,0.00722,32.52,0.00188
24/01/2015,4:00:00,0.584,0.0142,0.0067,24.33,0.00185
24/01/2015,5:00:00,0.594,0.01202,0.00982,26.07,0.00168
24/01/2015,6:00:00,0.936,0.02268,0.0051,24.88,0.00195
24/01/2015,7:00:00,0.983,0.02923,0.0015,35.2,0.00213
24/01/2015,8:00:00,1.035,0.02785,0.00473,34.68,0.00268
24/01/2015,9:00:00,1.057,0.02808,0.0098,36.67,0.00215
24/01/2015,10:00:00,0.821,0.021,0.0192,41.48,0.002
24/01/2015,11:00:00,0.672,0.01857,0.02998,36.29,0.00207
24/01/2015,12:00:00,0.588,0.01488,0.03427,49.6,0.00228
24/01/2015,13:00:00,0.514,0.01128,0.03847,48.12,0.00203
24/01/2015,14:00:00,0.486,0.00997,0.0319,50.9,0.002
24/01/2015,15:00:00,0.411,0.0077,0.02948,41.1,0.00187
24/01/2015,16:00:00,0.414,0.00787,0.02952,33.66,0.00182
24/01/2015,17:00:00,0.437,0.00942,0.02677,38.69,0.00183
24/01/2015,18:00:00,0.506,0.01215,0.02012,69.16,0.00162
24/01/2015,19:00:00,0.593,0.01677,0.01318,55.94,0.00193
24/01/2015,20:00:00,0.621,0.01837,0.01333,38.26,0.00198
24/01/2015,21:00:00,0.605,0.01782,0.01257,33.96,0.002
24/01/2015,22:00:00,0.609,0.01742,0.01133,28.61,0.002
24/01/2015,23:00:00,0.538,0.01425,0.01322,26.85,0.00208
25/01/2015,0:00:00,0.575,0.0146,0.0122,18.38,0.00138
25/01/2015,1:00:00,0.518,0.01275,0.0129,9.05,0.00122
25/01/2015,2:00:00,0.453,0.00853,0.0161,15.31,0.00103
25/01/2015,3:00:00,0.466,0.00943,0.01475,20.15,0.00095
25/01/2015,4:00:00,0.614,0.01933,0.00525,18.36,0.00098
25/01/2015,5:00:00,0.797,0.02248,0.00143,20.4,0.001
25/01/2015,6:00:00,1.394,0.02652,0.00017,31.52,0.00232
25/01/2015,7:00:00,0.895,0.02367,0.00065,40.41,0.002
25/01/2015,8:00:00,1.17,0.0246,0.00178,40.77,0.002
25/01/2015,9:00:00,1.494,0.02787,0.00665,48.18,0.002
25/01/2015,10:00:00,0.846,0.01825,0.02312,40.92,0.0019
25/01/2015,11:00:00,0.629,0.01223,0.03255,36.61,0.0015
25/01/2015,12:00:00,0.602,0.01218,0.03875,29.84,0.00128
25/01/2015,13:00:00,0.636,0.01407,0.04527,35.51,0.00143
25/01/2015,14:00:00,0.636,0.01533,0.04933,31.55,0.00133
25/01/2015,15:00:00,0.57,0.01337,0.04087,35.43,0.001
25/01/2015,16:00:00,0.443,0.00855,0.0178,22.98,0.001
25/01/2015,17:00:00,0.509,0.0122,0.0125,16.67,0.00112
25/01/2015,18:00:00,0.523,0.01118,0.01232,15.97,0.001
25/01/2015,19:00:00,0.83,0.0225,0.00252,15.12,0.00115
25/01/2015,20:00:00,1.205,0.02337,0.00088,25.94,0.00183
25/01/2015,21:00:00,1.062,0.02235,0.00078,31.77,0.00182
25/01/2015,22:00:00,0.773,0.0213,0.00072,29.51,0.00132
25/01/2015,23:00:00,0.73,0.02112,0.00122,22.65,0.00115
26/01/2015,0:00:00,0.685,0.01767,0.00448,22.08,0.001
26/01/2015,1:00:00,0.605,0.01695,0.00448,20.84,0.001
26/01/2015,2:00:00,0.469,0.00915,0.01105,12.93,0.001
26/01/2015,3:00:00,0.447,0.00757,0.01175,9.49,0.001
26/01/2015,4:00:00,0.437,0.00772,0.01162,7.21,0.001
26/01/2015,5:00:00,0.436,0.00828,0.01147,9.03,0.001
26/01/2015,6:00:00,0.527,0.01442,0.00748,10.42,0.001
26/01/2015,7:00:00,1.065,0.02333,0.00098,15.6,0.00145
26/01/2015,8:00:00,1.26,0.02255,0.00238,28.18,0.0019
26/01/2015,9:00:00,0.876,0.0175,0.00822,30.28,0.00155
26/01/2015,10:00:00,0.719,0.01618,0.0114,29.45,0.00115
26/01/2015,11:00:00,0.927,0.0218,0.00998,32.23,0.00153
26/01/2015,12:00:00,0.863,0.01797,0.01708,34.6,0.00193
26/01/2015,13:00:00,0.68,0.0135,0.02862,22.97,0.00133
26/01/2015,14:00:00,0.627,0.01328,0.03085,21.63,0.00108
26/01/2015,15:00:00,0.571,0.01175,0.03578,18.85,0.0014
26/01/2015,16:00:00,0.502,0.01055,0.03395,23.75,0.00108
26/01/2015,17:00:00,0.51,0.01203,0.03125,28.66,0.00123
26/01/2015,18:00:00,1.058,0.02705,0.0173,24.97,0.00198
26/01/2015,19:00:00,1.292,0.04163,0.003,32.36,0.00243
26/01/2015,20:00:00,1.33,0.04038,0.00118,49.39,0.00218
26/01/2015,21:00:00,1.285,0.03913,0.0009,41.1,0.002
26/01/2015,22:00:00,1.221,0.03812,0.001,37.07,0.00198
26/01/2015,23:00:00,1.727,0.03833,0.00102,35.47,0.00217
27/01/2015,0:00:00,2.136,0.0369,0.00085,31.18,0.00282
27/01/2015,1:00:00,1.517,0.03445,0.00078,38.76,0.00268
27/01/2015,2:00:00,0.923,0.03263,0.00122,28.13,0.00192
27/01/2015,3:00:00,0.678,0.02903,0.0019,22.32,0.00135
27/01/2015,4:00:00,0.568,0.02237,0.00577,18.52,0.00107
27/01/2015,5:00:00,0.572,0.0201,0.0078,20.06,0.00122
27/01/2015,6:00:00,1.037,0.02915,0.0024,23.97,0.00202
27/01/2015,7:00:00,2.166,0.03495,0.00098,45.35,0.00337
27/01/2015,8:00:00,2.405,0.04157,0.00228,55.6,0.00425
27/01/2015,9:00:00,1.885,0.04655,0.00918,50.18,0.00305
27/01/2015,10:00:00,1.085,0.0297,0.02133,44.3,0.00161
27/01/2015,11:00:00,0.758,0.0158,0.04096,,0.0008
27/01/2015,12:00:00,0.675,0.01222,0.0514,32.78,0.001
27/01/2015,13:00:00,0.693,0.01207,0.05632,24.88,0.001
27/01/2015,14:00:00,0.696,0.00902,0.05417,22,0.00093
27/01/2015,15:00:00,0.646,0.00927,0.05783,19.54,
27/01/2015,16:00:00,0.686,0.01128,0.0623,30.86,
27/01/2015,17:00:00,0.698,0.01148,0.06122,34.52,
27/01/2015,18:00:00,0.946,0.02672,0.04065,31.88,
27/01/2015,19:00:00,1.703,0.05873,0.00767,48.99,
27/01/2015,20:00:00,1.289,0.04695,0.00577,58.04,
27/01/2015,21:00:00,1.319,0.04648,0.00257,50.96,
27/01/2015,22:00:00,1.509,0.03933,0.00438,39.01,
27/01/2015,23:00:00,1.163,0.03642,0.00197,35.74,
28/01/2015,0:00:00,0.917,0.03107,0.00495,36.99,
28/01/2015,1:00:00,0.79,0.01945,0.01197,25.85,
28/01/2015,2:00:00,0.684,0.01273,0.01942,20.82,
28/01/2015,3:00:00,0.851,0.02293,0.00913,21.68,
28/01/2015,4:00:00,1.178,0.03492,0.00122,30.99,
28/01/2015,5:00:00,1.407,0.03518,0.00098,43.35,
28/01/2015,6:00:00,1.49,0.03625,0.00102,41.89,
28/01/2015,7:00:00,2.862,0.0388,0.00108,57.24,
28/01/2015,8:00:00,2.558,0.04202,0.0026,70.94,
28/01/2015,9:00:00,3.484,0.0706,0.00605,77.66,
28/01/2015,10:00:00,2.032,0.06315,0.01663,79.3,
28/01/2015,11:00:00,1.187,0.03148,0.035,59.46,
28/01/2015,12:00:00,0.802,0.01813,0.03905,33.77,
28/01/2015,13:00:00,0.684,0.01127,0.04457,23.37,
28/01/2015,14:00:00,0.697,0.01035,0.05015,23.53,
28/01/2015,15:00:00,0.697,0.0103,0.05457,22.31,
28/01/2015,16:00:00,0.608,0.00708,0.0492,28.22,
28/01/2015,17:00:00,0.63,0.00727,0.04203,23.88,
28/01/2015,18:00:00,0.963,0.0259,0.02162,21.88,
28/01/2015,19:00:00,1.732,0.046,0.00152,37.06,
28/01/2015,20:00:00,1.159,0.03512,0.00827,44.54,
28/01/2015,21:00:00,0.839,0.02213,0.01962,31.17,
28/01/2015,22:00:00,0.755,0.0207,0.02038,21.35,
28/01/2015,23:00:00,1.263,0.03493,0.00718,21.7,
29/01/2015,0:00:00,1.187,0.03438,0.0041,36.12,
29/01/2015,1:00:00,1.331,0.03485,0.00217,22.78,
29/01/2015,2:00:00,1.812,0.03815,0.00105,28.68,
29/01/2015,3:00:00,2.322,0.04173,0.00103,63.84,
29/01/2015,4:00:00,2.06,0.04178,0.00123,74.68,
29/01/2015,5:00:00,1.877,0.04092,0.00105,80.7,
29/01/2015,6:00:00,1.422,0.03285,0.00097,67.43,
29/01/2015,7:00:00,2.142,0.0334,0.0013,53.6,
29/01/2015,8:00:00,2.692,0.03603,0.00257,65.03,
29/01/2015,9:00:00,1.827,0.03687,0.00688,49.68,
29/01/2015,10:00:00,1.227,0.02527,0.01977,47.98,
29/01/2015,11:00:00,0.86,0.01667,0.0314,41.6,
29/01/2015,12:00:00,0.788,0.01477,0.0366,32.07,
29/01/2015,13:00:00,0.764,0.01437,0.04585,33.71,
29/01/2015,14:00:00,0.766,0.0154,0.05327,36.74,
29/01/2015,15:00:00,0.635,0.00798,0.05535,31.93,
29/01/2015,16:00:00,0.618,0.00837,0.05728,35.02,
29/01/2015,17:00:00,0.747,0.01703,0.05377,40.41,
29/01/2015,18:00:00,1.418,0.0503,0.01933,60.87,0.00103
29/01/2015,19:00:00,2.459,0.06233,0.00155,80.03,0.00108
29/01/2015,20:00:00,2.756,0.06162,0.00188,128.19,0.00115
29/01/2015,21:00:00,2.697,0.05412,0.00142,120.07,0.00102
29/01/2015,22:00:00,2.423,0.04858,0.00172,91.17,0.0013
29/01/2015,23:00:00,1.291,0.03223,0.00613,89.94,0.00132
30/01/2015,0:00:00,0.732,0.01342,0.01702,53.62,
30/01/2015,1:00:00,0.64,0.00895,0.01927,26.27,
30/01/2015,2:00:00,0.659,0.0117,0.01667,22.8,
30/01/2015,3:00:00,0.624,0.00792,0.01932,19.43,
30/01/2015,4:00:00,0.678,0.01042,0.0156,19.02,
30/01/2015,5:00:00,0.694,0.01265,0.01313,23.42,
30/01/2015,6:00:00,0.952,0.02378,0.00338,24.41,
30/01/2015,7:00:00,1.442,0.02662,0.00115,34.4,
30/01/2015,8:00:00,1.235,0.0225,0.00605,38.33,
30/01/2015,9:00:00,1.144,0.02077,0.00977,39.5,
30/01/2015,10:00:00,0.915,0.0145,0.01977,38.13,
30/01/2015,11:00:00,0.726,0.01113,0.02537,42.7,
30/01/2015,12:00:00,0.708,0.01025,0.0308,58.83,
30/01/2015,13:00:00,0.663,0.01067,0.03712,41.53,
30/01/2015,14:00:00,0.707,0.01247,0.04,37.87,
30/01/2015,15:00:00,0.69,0.01182,0.04628,37.55,
30/01/2015,16:00:00,0.659,0.0114,0.04027,43.13,
30/01/2015,17:00:00,0.769,0.01495,0.03728,30.39,
30/01/2015,18:00:00,1.092,0.03028,0.02287,45.73,
30/01/2015,19:00:00,1.469,0.04295,0.00362,62.83,
30/01/2015,20:00:00,1.224,0.03212,0.01043,75.04,
30/01/2015,21:00:00,0.966,0.01778,0.0209,74.96,
30/01/2015,22:00:00,0.833,0.01095,0.02647,69,
30/01/2015,23:00:00,0.786,0.00918,0.02403,57.05,0.00103
31/01/2015,0:00:00,0.804,0.00897,0.02307,39.19,
31/01/2015,1:00:00,0.777,0.00703,0.02145,27.16,
31/01/2015,2:00:00,0.755,0.00632,0.02248,21.85,
31/01/2015,3:00:00,0.74,0.00558,0.02427,21.29,
31/01/2015,4:00:00,0.74,0.00595,0.02598,23.49,
31/01/2015,5:00:00,0.744,0.00578,0.02597,23.3,
31/01/2015,6:00:00,0.805,0.01052,0.02122,18.47,
31/01/2015,7:00:00,0.975,0.02115,0.012,26.98,
31/01/2015,8:00:00,1.077,0.01893,0.01545,31.75,
31/01/2015,9:00:00,0.869,0.01068,0.02378,29.56,
31/01/2015,10:00:00,0.758,0.0079,0.02788,31.16,
31/01/2015,11:00:00,0.694,0.00638,0.03,35.78,
31/01/2015,12:00:00,0.657,0.00563,0.03152,28.4,
31/01/2015,13:00:00,0.658,0.00612,0.03025,30.44,
31/01/2015,14:00:00,0.669,0.00642,0.02667,30.33,
31/01/2015,15:00:00,0.635,0.00563,0.0262,50.73,
31/01/2015,16:00:00,0.629,0.00522,0.0256,38.77,
31/01/2015,17:00:00,0.631,0.00628,0.02405,34.73,
31/01/2015,18:00:00,0.685,0.00863,0.02062,28,
31/01/2015,19:00:00,0.786,0.01165,0.01818,22.99,
31/01/2015,20:00:00,0.819,0.01258,0.016,28.13,
31/01/2015,21:00:00,0.841,0.01195,0.01498,21.16,
31/01/2015,22:00:00,0.811,0.0103,0.01643,21.78,
31/01/2015,23:00:00,0.767,0.0118,0.01397,17.21,
01/02/2015,0:00:00,0.778,0.01048,0.016,17.02,
01/02/2015,1:00:00,0.699,0.00685,0.0194,10.17,
01/02/2015,2:00:00,0.714,0.00955,0.01618,8.29,
01/02/2015,3:00:00,0.657,0.00535,0.02043,14,
01/02/2015,4:00:00,0.649,0.00397,0.02058,11.76,
01/02/2015,5:00:00,0.778,0.00983,0.01247,8.61,
01/02/2015,6:00:00,0.856,0.01685,0.00582,8.84,
01/02/2015,7:00:00,0.857,0.01642,0.00705,10.83,
01/02/2015,8:00:00,0.847,0.01428,0.01025,10.09,
01/02/2015,9:00:00,1.018,0.0177,0.00908,8.34,
01/02/2015,10:00:00,1.066,0.0155,0.0149,11.19,
01/02/2015,11:00:00,0.811,0.00883,0.02455,7.28,
01/02/2015,12:00:00,0.796,0.00998,0.0235,11.86,
01/02/2015,13:00:00,0.722,0.00765,0.02438,11.36,
01/02/2015,14:00:00,0.745,0.0079,0.02193,13.7,
01/02/2015,15:00:00,0.745,0.00835,0.0212,11.79,
01/02/2015,16:00:00,0.728,0.00563,0.02133,9.08,
01/02/2015,17:00:00,0.753,0.00718,0.02103,7.18,
01/02/2015,18:00:00,0.836,0.01312,0.01613,15.44,
01/02/2015,19:00:00,0.933,0.01772,0.01018,22.9,
01/02/2015,20:00:00,0.936,0.01907,0.00853,20.4,
01/02/2015,21:00:00,1.025,0.02295,0.00545,16.95,
01/02/2015,22:00:00,0.993,0.02155,0.00557,15.1,
01/02/2015,23:00:00,1.067,0.02197,0.00435,11.44,
02/02/2015,0:00:00,1.014,0.02158,0.0041,22.77,
02/02/2015,1:00:00,0.862,0.01415,0.0092,14.16,
02/02/2015,2:00:00,0.852,0.01373,0.00877,13.19,
02/02/2015,3:00:00,0.887,0.01472,0.00678,11.78,
02/02/2015,4:00:00,1.011,0.01918,0.0008,9.97,
02/02/2015,5:00:00,0.961,0.01593,0.004,11.93,
02/02/2015,6:00:00,0.948,0.0127,0.00867,10.94,
02/02/2015,7:00:00,1.097,0.02143,0.00258,10.36,
02/02/2015,8:00:00,1.391,0.02397,0.00132,11.52,
02/02/2015,9:00:00,1.446,0.02395,0.00378,17.88,
02/02/2015,10:00:00,1.069,0.02057,0.00855,29.09,
02/02/2015,11:00:00,0.901,0.01642,0.01427,22.67,
02/02/2015,12:00:00,1.051,0.02373,0.00923,19.88,
02/02/2015,13:00:00,1.097,0.02202,0.01047,20.48,
02/02/2015,14:00:00,0.885,0.01287,0.01443,19.52,
02/02/2015,15:00:00,0.912,0.01242,0.01563,15.49,
02/02/2015,16:00:00,0.925,0.01335,0.01268,13.54,
02/02/2015,17:00:00,1.033,0.01818,0.00788,14.01,
02/02/2015,18:00:00,1.084,0.02107,0.00468,16.13,
02/02/2015,19:00:00,1.413,0.02517,0.00108,17.34,
02/02/2015,20:00:00,1.61,0.02708,0.00087,26.65,
02/02/2015,21:00:00,1.799,0.02732,0.00083,33.29,
02/02/2015,22:00:00,1.765,0.02673,0.00085,32.56,
02/02/2015,23:00:00,1.879,0.02723,0.0008,32.31,
03/02/2015,0:00:00,1.5,0.02718,0.00068,30.02,
03/02/2015,1:00:00,1.113,0.0242,0.00242,27.99,
03/02/2015,2:00:00,0.809,0.01412,0.00847,15.52,
03/02/2015,3:00:00,0.685,0.00555,0.01542,9.12,
03/02/2015,4:00:00,0.731,0.00795,0.01323,5.67,
03/02/2015,5:00:00,0.799,0.01227,0.00988,6.23,
03/02/2015,6:00:00,0.876,0.01682,0.00665,4.74,
