,Pais_comprador,Regiones,2006/Enero,2006/Febrero,2006/Marzo,2006/Abril,2006/Mayo,2006/Junio,2006/Julio,2006/Agosto,2006/Septiembre,2006/Octubre,2006/Noviembre,2006/Diciembre,2007/Enero,2007/Febrero,2007/Marzo,2007/Abril,2007/Mayo,2007/Junio,2007/Julio,2007/Agosto,2007/Septiembre,2007/Octubre,2007/Noviembre,2007/Diciembre,2008/Enero,2008/Febrero,2008/Marzo,2008/Abril,2008/Mayo,2008/Junio,2008/Julio,2008/Agosto,2008/Septiembre,2008/Octubre,2008/Noviembre,2008/Diciembre,2009/Enero,2009/Febrero,2009/Marzo,2009/Abril,2009/Mayo,2009/Junio,2009/Julio,2009/Agosto,2009/Septiembre,2009/Octubre,2009/Noviembre,2009/Diciembre,2010/Enero,2010/Febrero,2010/Marzo,2010/Abril,2010/Mayo,2010/Junio,2010/Julio,2010/Agosto,2010/Septiembre,2010/Octubre,2010/Noviembre,2010/Diciembre,2011/Enero,2011/Febrero,2011/Marzo,2011/Abril,2011/Mayo,2011/Junio,2011/Julio,2011/Agosto,2011/Septiembre,2011/Octubre,2011/Noviembre,2011/Diciembre,2012/Enero,2012/Febrero,2012/Marzo,2012/Abril,2012/Mayo,2012/Junio,2012/Julio,2012/Agosto,2012/Septiembre,2012/Octubre,2012/Noviembre,2012/Diciembre,2013/Enero,2013/Febrero,2013/Marzo,2013/Abril,2013/Mayo,2013/Junio,2013/Julio,2013/Agosto,2013/Septiembre,2013/Octubre,2013/Noviembre,2013/Diciembre,2014/Enero,2014/Febrero,2014/Marzo,2014/Abril,2014/Mayo,2014/Junio,2014/Julio,2014/Agosto,2014/Septiembre,2014/Octubre,2014/Noviembre,2014/Diciembre,2015/Enero,2015/Febrero,2015/Marzo,2015/Abril,2015/Mayo,2015/Junio,2015/Julio,2015/Agosto,2015/Septiembre,2015/Octubre,2015/Noviembre,2015/Diciembre,2016/Enero,2016/Febrero,2016/Marzo,2016/Abril,2016/Mayo,2016/Junio,2016/Julio,2016/Agosto,2016/Septiembre,2016/Octubre,2016/Noviembre,2016/Diciembre,2017/Enero,2017/Febrero,2017/Marzo,2017/Abril,2017/Mayo,2017/Junio,2017/Julio
19,Asia,Sierra de Amula,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3850.0,0.0,0.0,0.0,0.0,0.0,2464.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,Asia,Sierra Occidental,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,Asia,Ciénega,16488.0,105.0,87730.0,0.0,39599.0,10337.0,0.0,22020.0,664.0,459.0,22864.0,0.0,1654.0,5622.0,212.0,0.0,12364.0,24269.0,1274.0,0.0,125856.0,0.0,24912.0,0.0,0.0,159.0,0.0,1812.0,99451.0,0.0,0.0,116845.0,155794.0,113439.0,42157.0,0.0,0.0,78877.0,26507.0,85110.0,0.0,58121.0,84.0,45.0,51935.0,7549.0,60672.0,60580.0,631071.0,1271648.0,182911.0,1166187.0,636000.0,0.0,0.0,0.0,826550.0,1518545.0,403302.0,365361.0,628260.0,741290.0,1054470.0,65745.0,0.0,0.0,0.0,1298380.0,389500.0,71320.0,656000.0,150995.0,1229839.0,380136.0,597165.0,480292.0,241900.0,95950.0,0.0,2245450.0,2483931.0,3748195.0,6339438.0,5534619.0,6912035.0,3946976.0,10264570.0,8662157.0,5504023.0,10241658.0,7200027.0,6989321.0,8254487.0,3828863.0,502524.0,678332.0,521865.0,966998.0,303954.0,491988.0,283758.0,0.0,0.0,0.0,5394.0,0.0,8250.0,13440.0,65806.0,67924.0,71500.0,160652.0,193254.0,24391.0,12021.0,0.0,0.0,0.0,0.0,4783.0,35781.0,15260.0,72706.0,63849.0,0.0,0.0,0.0,6554.0,0.0,5983.0,93039.0,521401.0,784747.0,1361446.0,854491.0,584277.0,727905.0,0.0,0.0
22,Asia,Costa Sur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,Asia,Norte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,Asia,Costa Norte,93724.0,0.0,209535.0,14856.0,31510.0,10746.0,4674.0,13536.0,9763.0,47330.0,20061.0,33993.0,12803.0,22662.0,67540.0,65708.0,30886.0,23853.0,24723.0,111204.0,6951.0,115451.0,18085.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,Asia,Sureste,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9240.0,9240.0,3080.0,0.0,0.0,0.0,0.0,0.0,0.0,17146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3799.0,0.0,0.0,34620.0,277877.0,157954.0,0.0,0.0,0.0,0.0,0.0,1431.0,6458.0,81773.0,120242.0,212907.0,260891.0,133870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,Asia,Altos Norte,0.0,2439.0,0.0,0.0,5047.0,0.0,0.0,109.0,0.0,0.0,0.0,0.0,0.0,60039.0,50188.0,30107.0,0.0,79089.0,60050.0,39813.0,60214.0,80285.0,13125.0,25428.0,0.0,88431.0,0.0,0.0,154027.0,0.0,48690.0,45709.0,64837.0,67050.0,78286.0,69188.0,121772.0,74466.0,33708.0,177691.0,83510.0,13558.0,96466.0,0.0,160035.0,211625.0,111146.0,70118.0,102955.0,135647.0,0.0,189709.0,74768.0,126030.0,107440.0,125915.0,13991.0,18219.0,126455.0,70253.0,69940.0,204374.0,0.0,256730.0,185754.0,377381.0,177205.0,14298.0,233843.0,356141.0,201597.0,578056.0,327349.0,625926.0,770227.0,967060.0,943577.0,831663.0,0.0,59416.0,0.0,153723.0,64950.0,133125.0,0.0,0.0,379.0,329589.0,0.0,0.0,30758.0,0.0,129591.0,0.0,385.0,122067.0,65823.0,245207.0,243589.0,760294.0,628455.0,313711.0,182209.0,63604.0,381626.0,204303.0,60313.0,127209.0,127224.0,127209.0,293.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,3700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93882.0,0.0,44793.0,151715.0,149683.0,0.0,204975.0,47614.0,0.0
27,Asia,ZMG,8516447.0,12778435.0,15255289.0,11303554.0,11570594.0,10699791.0,105087126.0,13635641.0,13931060.0,59670273.0,94228587.0,17302760.0,18038719.0,17586748.0,21467795.0,19037629.0,19760880.0,23240534.0,22454859.0,23287109.0,18601198.0,18886122.0,18018546.0,19087074.0,24403686.0,23486030.0,25381819.0,22676093.0,19996865.0,15048089.0,16380041.0,32102048.0,34390268.0,53149784.0,14631214.0,19241010.0,31018018.0,18949453.0,34249597.0,29923739.0,28228201.0,25166344.0,17667611.0,22234978.0,34782642.0,42818461.0,53041314.0,55769133.0,47323641.0,92934361.0,78567016.0,82772226.0,85480983.0,22457782.0,19835602.0,22620681.0,39282504.0,77682577.0,88236935.0,45987265.0,31911095.0,26533702.0,26083244.0,22962735.0,67887943.0,32582728.0,29015457.0,29321962.0,28599453.0,29492350.0,29965884.0,49563332.0,45446538.0,53699936.0,57560359.0,83900641.0,77086619.0,67053428.0,87434042.0,92774697.0,78693078.0,55438121.0,129618126.0,53315591.0,41759503.0,46039083.0,49469534.0,77569562.0,58618204.0,108140877.0,103964941.0,100670090.0,68512702.0,97423016.0,70554832.0,72165660.0,47732214.0,59273945.0,56797188.0,69185277.0,61300435.0,64381543.0,65543789.0,167149667.0,96583065.0,108183318.0,116529552.0,73793501.0,83994713.0,90402250.0,152643770.0,75842436.0,67213061.0,68382530.0,80821324.0,100282298.0,74228724.0,62215735.0,86910463.0,37149750.0,24801154.0,74824004.0,42237214.0,76087918.0,39946641.0,36490228.0,50323271.0,69042917.0,50392235.0,46929131.0,49811262.0,38798204.0,34886032.0,37126572.0,54905743.0,45725250.0,52302275.0,52073242.0,55535910.0
28,Asia,( Blank ),7475661.0,6309438.0,8050874.0,7486557.0,3345812.0,5102567.0,4335788.0,4000768.0,5157198.0,3691239.0,3615480.0,4358860.0,4654391.0,3966527.0,6202414.0,13982885.0,13927041.0,11086914.0,10162308.0,11453617.0,11876652.0,12144752.0,9776912.0,12060013.0,10010843.0,12943864.0,11645231.0,13732112.0,14780972.0,18234715.0,16453651.0,12845902.0,18315053.0,15873884.0,9340888.0,16026870.0,11641896.0,11049289.0,16215453.0,11357600.0,9002726.0,14557658.0,12042961.0,9930999.0,11702825.0,15965065.0,11352121.0,17490527.0,13042080.0,13735884.0,17032212.0,14456355.0,14432706.0,19962618.0,12598783.0,15305756.0,16027561.0,13488695.0,10798146.0,9458939.0,24152051.0,30010327.0,22559783.0,14278334.0,18926403.0,20815006.0,18993049.0,20966003.0,19550242.0,16045314.0,15168331.0,52100685.0,90003098.0,75897135.0,74776678.0,87043680.0,86831764.0,94710422.0,194756445.0,110304294.0,80186298.0,102699402.0,67438004.0,47196446.0,68367251.0,82478859.0,55744675.0,82629779.0,61194266.0,62210237.0,60160963.0,112009538.0,59240788.0,56231460.0,82363024.0,68609027.0,81105659.0,44631937.0,25708371.0,24850590.0,24859248.0,22005362.0,22576994.0,22578602.0,37834109.0,22009857.0,33189783.0,37762937.0,32244859.0,49731469.0,32738091.0,41699741.0,29955812.0,35005721.0,36996786.0,23938302.0,21437887.0,19122952.0,17254383.0,25183728.0,16658391.0,23658682.0,28318800.0,24656110.0,25602555.0,22796710.0,25237263.0,42648930.0,26639426.0,25926135.0,27585019.0,28930673.0,35510607.0,45105195.0,45942007.0,45393222.0,54137872.0,57360480.0,61952681.0
30,Europa,Altos Sur,374752.0,556042.0,626204.0,967135.0,654174.0,1197559.0,573094.0,2052453.0,543432.0,405207.0,661733.0,482503.0,830186.0,240700.0,538168.0,434687.0,639073.0,771718.0,689262.0,964833.0,912507.0,1282895.0,800120.0,296860.0,294235.0,305778.0,725113.0,963402.0,938940.0,222724.0,1187413.0,1277198.0,1329160.0,1721861.0,1493370.0,381556.0,275834.0,383989.0,1015642.0,197752.0,722330.0,674972.0,1318892.0,1409635.0,1247637.0,1652822.0,1319895.0,1216091.0,1716906.0,1974959.0,1896544.0,2519230.0,1824249.0,1833824.0,1995182.0,1755591.0,1739454.0,1728560.0,4652062.0,1510500.0,939753.0,875967.0,1775294.0,1838084.0,1321415.0,1689753.0,2250881.0,1817181.0,703751.0,3568725.0,3108518.0,2061484.0,1820470.0,4412927.0,3022198.0,1263990.0,1632938.0,2169382.0,2443089.0,1935224.0,1770494.0,2242630.0,1050331.0,1219878.0,961256.0,575020.0,614206.0,526685.0,975409.0,485181.0,600859.0,1020492.0,1232836.0,1608902.0,616346.0,1068093.0,947939.0,631257.0,1126971.0,788502.0,1055764.0,4537218.0,872408.0,1452214.0,1962408.0,2134668.0,2938626.0,7416342.0,891031.0,943637.0,540784.0,809476.0,829931.0,644668.0,3244479.0,1642138.0,564631.0,1275470.0,626302.0,1861685.0,1313590.0,603355.0,971084.0,475680.0,335268.0,1252754.0,1544897.0,1254627.0,1800901.0,1067544.0,1193312.0,1239329.0,1726637.0,1959038.0,1401417.0,2014785.0,1216325.0,483770.0,2183622.0
31,Europa,Centro,32916157.0,19630313.0,18656173.0,25477595.0,29028454.0,25936813.0,21447712.0,25316402.0,23691745.0,58537312.0,69422515.0,69525145.0,74928307.0,66895922.0,43090978.0,45929992.0,44753422.0,43749159.0,59456917.0,53418052.0,46175162.0,54771193.0,45044246.0,70290667.0,50582830.0,30119563.0,33956472.0,41902542.0,43128282.0,42885560.0,52906213.0,26439209.0,28947962.0,21613162.0,21901370.0,37803425.0,26719512.0,16056613.0,19366929.0,19061744.0,16753433.0,26715381.0,24266866.0,22472581.0,26682981.0,30470736.0,25594139.0,42932950.0,33280295.0,23932005.0,39626414.0,37261741.0,30854518.0,28690098.0,40268099.0,29003023.0,30979052.0,33520149.0,26316718.0,42651175.0,40191360.0,26899471.0,33475617.0,36563734.0,30815209.0,34783532.0,50523739.0,32348023.0,41552459.0,51429517.0,41277402.0,89930950.0,88263377.0,81858313.0,100442796.0,103888207.0,98413497.0,94665018.0,96881427.0,90811786.0,62891534.0,79128368.0,103067103.0,85339751.0,89868631.0,65947345.0,75424482.0,75022717.0,70996088.0,85153016.0,101292170.0,83345819.0,77720043.0,94988931.0,78308021.0,82827406.0,119816956.0,105499787.0,87247620.0,122744488.0,102175114.0,114767697.0,157794245.0,115862489.0,99896365.0,131630778.0,126057780.0,212004694.0,164251939.0,91441867.0,112567902.0,151006186.0,70623415.0,126517187.0,178483982.0,122949544.0,125864679.0,121031839.0,119884457.0,135183009.0,234601012.0,125791121.0,98886471.0,136113976.0,90424563.0,113807202.0,149034089.0,134545650.0,168941736.0,106430816.0,110435753.0,117704295.0,220020907.0,97639945.0,107592652.0,152794937.0,123844130.0,119820920.0,149749798.0
32,Europa,Valles,20054.0,67049.0,36836.0,0.0,8038.0,238.0,0.0,0.0,1400.0,0.0,14333.0,0.0,59424.0,0.0,28534.0,55535.0,40737.0,0.0,0.0,180.0,28310.0,8653.0,48046.0,3.0,8617.0,7038.0,0.0,593.0,47527.0,0.0,33673.0,14045.0,13297.0,55159.0,31570.0,3727.0,19008.0,0.0,35931.0,25610.0,0.0,19948.0,20568.0,44313.0,4157.0,125338.0,211725.0,33812.0,109285.0,16337.0,34164.0,139758.0,93902.0,102414.0,256561.0,209819.0,204637.0,224058.0,142287.0,72261.0,223647.0,198044.0,155096.0,305071.0,241436.0,93391.0,138071.0,204213.0,349973.0,531602.0,219126.0,263575.0,95301.0,229564.0,334285.0,117829.0,259712.0,444575.0,338546.0,192893.0,253018.0,406293.0,387442.0,290060.0,98334.0,123532.0,60317.0,89979.0,596041.0,429707.0,425118.0,123721.0,273826.0,153176.0,110176.0,285138.0,832958.0,399715.0,566418.0,544483.0,167980.0,189541.0,236249.0,612754.0,515434.0,298203.0,624569.0,610889.0,830310.0,103141.0,336618.0,353937.0,720451.0,1076183.0,742507.0,333783.0,368325.0,851722.0,336375.0,569763.0,460856.0,463164.0,865571.0,663353.0,652938.0,962364.0,571995.0,311614.0,607074.0,392017.0,417137.0,241247.0,365577.0,652250.0,1058853.0,854249.0,970629.0,901064.0,544048.0
33,Europa,Sur,245726.0,358721.0,327649.0,446611.0,496202.0,501240.0,420794.0,284747.0,494290.0,458052.0,97930.0,0.0,0.0,0.0,578.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,944355.0,598543.0,490322.0,701619.0,672967.0,663258.0,848769.0,744551.0,731689.0,622739.0,812285.0,691976.0,463007.0,739206.0,262426.0,287809.0,494907.0,309303.0,637375.0,426078.0,620268.0,574766.0,700884.0,333385.0,394726.0,431671.0,208813.0,605472.0,198011.0,473394.0,775865.0,335679.0,558685.0,475048.0,479195.0,572906.0,379318.0,400590.0,249049.0,352490.0,439978.0,377003.0,451317.0,667304.0,470592.0,478066.0,301567.0,319079.0,264562.0,320666.0,267564.0,451168.0,400441.0,459550.0,510734.0,491578.0,663770.0,860640.0,643474.0,535327.0,479489.0,307003.0,277896.0,631719.0,452826.0,622076.0,480210.0,512527.0,544791.0,434517.0,505424.0,490352.0,370667.0,344802.0,289613.0,346664.0,464031.0,423356.0,442165.0,588444.0,434438.0,619205.0,342301.0,299641.0,576864.0,313608.0,392752.0,639823.0,407199.0,453666.0,602881.0,391244.0,559616.0,490544.0,508058.0
34,Europa,Sierra de Amula,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13155.0,6150.0,9015.0,0.0,29196.0,22170.0,6398.0,16514.0,33487.0,7509.0,26095.0,24241.0,8538.0,20124.0,10796.0,9669.0,8398.0,17851.0,20710.0,2895.0,15675.0,20599.0,44180.0,37006.0,14246.0,10760.0,22727.0,13015.0,9284.0,6444.0,25037.0,29629.0,27536.0,19317.0,11941.0,26984.0,31345.0,11126.0,6533.0,23785.0,15251.0,24958.0,14769.0,10607.0,26738.0,23438.0,47294.0,9505.0,39637.0,23402.0,4145.0,12718.0,16821.0,16911.0,9308.0,21483.0,7071.0,32749.0,12278.0,18308.0,20812.0,6135.0,6021.0,6006.0,17679.0,3221.0,12816.0,15120.0,11278.0,30820.0,10763.0,7300.0,16956.0,14586.0,9734.0,22566.0,1144.0,12341.0,18651.0,15950.0,34208.0,16147.0,28537.0,15637.0,10570.0,5351.0,7835.0,7052.0,0.0,0.0,0.0,4656.0,10944.0,4381.0,19256.0,11897.0,4162.0
35,Europa,Sierra Occidental,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,Europa,Ciénega,722538.0,187120.0,233383.0,188362.0,427978.0,310918.0,131897.0,249392.0,473991.0,395266.0,254984.0,363784.0,134299.0,337827.0,215689.0,272304.0,217578.0,347004.0,346967.0,299608.0,688155.0,464472.0,721303.0,313486.0,800463.0,529685.0,79684.0,857491.0,8846245.0,9065440.0,8367297.0,7247481.0,11196152.0,9649616.0,9058641.0,9914145.0,6965265.0,7625370.0,8465094.0,8580021.0,8383439.0,9181307.0,257251.0,420502.0,394983.0,311663.0,68373.0,644945.0,129812.0,74530.0,275768.0,210660.0,56104.0,193020.0,262884.0,139089.0,77449.0,134279.0,375471.0,132512.0,93064.0,83328.0,119740.0,481754.0,180535.0,158288.0,94543.0,397604.0,198978.0,344089.0,187716.0,286140.0,212703.0,343208.0,167903.0,340107.0,299883.0,289568.0,596728.0,297774.0,494196.0,623608.0,681254.0,527837.0,879120.0,183385.0,467180.0,1946409.0,1866948.0,513651.0,383055.0,639877.0,306810.0,840240.0,928135.0,2073978.0,1626121.0,1400198.0,2373394.0,3630582.0,1152968.0,273199.0,606795.0,1393188.0,221549.0,1218180.0,496640.0,1002349.0,599833.0,704578.0,878930.0,423580.0,605926.0,424113.0,1117127.0,919949.0,717768.0,822823.0,60689.0,16291.0,3854.0,0.0,0.0,99326.0,3686.0,96496.0,61353.0,8908.0,0.0,31945.0,54819.0,284744.0,399550.0,541310.0,1745008.0,1525394.0,609125.0,147687.0,63896.0
37,Europa,Costa Sur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19052.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,Europa,Norte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58088.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22268.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,433581.0,2057782.0,1129616.0,1393763.0,950574.0,1415326.0,737562.0,0.0,1725594.0,507011.0,819450.0,0.0,796828.0,0.0,848278.0,0.0,869041.0,509568.0,723794.0,1278752.0,779104.0,1401902.0,0.0,3083849.0,1001879.0,0.0,1337502.0,805926.0,1835736.0,1263748.0,1629928.0,1885886.0,1755625.0,1752264.0,0.0,695490.0,1554049.0,1865427.0,1641994.0,1589210.0,2416953.0,3230098.0,2815653.0,3169658.0,4616930.0,3092552.0,1995988.0,3201657.0,2780677.0,1757155.0,3958763.0,2531331.0,2798211.0,1187154.0,573925.0,1748802.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
