,Pais_comprador,Industria,Año,Mes,Monto,t-1,t-2,t-3,t-6
6443,139713.71333333335,295442415.28809524,2009.0,6,13893.0,65082.0,226304.0,219777.0,156347.0
6444,139713.71333333335,295442415.28809524,2009.0,7,31477.0,13893.0,65082.0,226304.0,159725.0
6445,139713.71333333335,295442415.28809524,2009.0,8,239405.0,31477.0,13893.0,65082.0,588600.0
6446,139713.71333333335,295442415.28809524,2009.0,9,140535.0,239405.0,31477.0,13893.0,219777.0
6447,139713.71333333335,295442415.28809524,2009.0,10,140267.0,140535.0,239405.0,31477.0,226304.0
6448,139713.71333333335,295442415.28809524,2009.0,11,133255.0,140267.0,140535.0,239405.0,65082.0
6449,139713.71333333335,295442415.28809524,2009.0,12,242506.0,133255.0,140267.0,140535.0,13893.0
6450,139713.71333333335,295442415.28809524,2010.0,1,157536.0,242506.0,133255.0,140267.0,31477.0
6451,139713.71333333335,295442415.28809524,2010.0,2,411108.0,157536.0,242506.0,133255.0,239405.0
6452,139713.71333333335,295442415.28809524,2010.0,3,498305.0,411108.0,157536.0,242506.0,140535.0
6453,139713.71333333335,295442415.28809524,2010.0,4,190956.0,498305.0,411108.0,157536.0,140267.0
6454,139713.71333333335,295442415.28809524,2010.0,5,299026.0,190956.0,498305.0,411108.0,133255.0
6455,139713.71333333335,295442415.28809524,2010.0,6,231798.0,299026.0,190956.0,498305.0,242506.0
6456,139713.71333333335,295442415.28809524,2010.0,7,214497.0,231798.0,299026.0,190956.0,157536.0
6457,139713.71333333335,295442415.28809524,2010.0,8,76271.0,214497.0,231798.0,299026.0,411108.0
6458,139713.71333333335,295442415.28809524,2010.0,9,78900.0,76271.0,214497.0,231798.0,498305.0
6459,139713.71333333335,295442415.28809524,2010.0,10,59441.0,78900.0,76271.0,214497.0,190956.0
6460,139713.71333333335,295442415.28809524,2010.0,11,76808.0,59441.0,78900.0,76271.0,299026.0
6461,139713.71333333335,295442415.28809524,2010.0,12,81528.0,76808.0,59441.0,78900.0,231798.0
6462,139713.71333333335,295442415.28809524,2011.0,1,314935.0,81528.0,76808.0,59441.0,214497.0
6463,139713.71333333335,295442415.28809524,2011.0,2,677851.0,314935.0,81528.0,76808.0,76271.0
6464,139713.71333333335,295442415.28809524,2011.0,3,835359.0,677851.0,314935.0,81528.0,78900.0
6465,139713.71333333335,295442415.28809524,2011.0,4,271765.0,835359.0,677851.0,314935.0,59441.0
6466,139713.71333333335,295442415.28809524,2011.0,5,205082.0,271765.0,835359.0,677851.0,76808.0
6467,139713.71333333335,295442415.28809524,2011.0,6,508505.0,205082.0,271765.0,835359.0,81528.0
6468,139713.71333333335,295442415.28809524,2011.0,7,141977.0,508505.0,205082.0,271765.0,314935.0
6469,139713.71333333335,295442415.28809524,2011.0,8,153368.0,141977.0,508505.0,205082.0,677851.0
6470,139713.71333333335,295442415.28809524,2011.0,9,146332.0,153368.0,141977.0,508505.0,835359.0
6471,139713.71333333335,295442415.28809524,2011.0,10,222567.0,146332.0,153368.0,141977.0,271765.0
6472,139713.71333333335,295442415.28809524,2011.0,11,270251.0,222567.0,146332.0,153368.0,205082.0
6473,139713.71333333335,295442415.28809524,2011.0,12,371151.0,270251.0,222567.0,146332.0,508505.0
6474,139713.71333333335,295442415.28809524,2012.0,1,501839.0,371151.0,270251.0,222567.0,141977.0
6475,139713.71333333335,295442415.28809524,2012.0,2,256574.0,501839.0,371151.0,270251.0,153368.0
6476,139713.71333333335,295442415.28809524,2012.0,3,184966.0,256574.0,501839.0,371151.0,146332.0
6477,139713.71333333335,295442415.28809524,2012.0,4,449920.0,184966.0,256574.0,501839.0,222567.0
6478,139713.71333333335,295442415.28809524,2012.0,5,573794.0,449920.0,184966.0,256574.0,270251.0
6479,139713.71333333335,295442415.28809524,2012.0,6,113806.0,573794.0,449920.0,184966.0,371151.0
6480,139713.71333333335,295442415.28809524,2012.0,7,137217.0,113806.0,573794.0,449920.0,501839.0
6481,139713.71333333335,295442415.28809524,2012.0,8,62446.0,137217.0,113806.0,573794.0,256574.0
6482,139713.71333333335,295442415.28809524,2012.0,9,248619.0,62446.0,137217.0,113806.0,184966.0
6483,139713.71333333335,295442415.28809524,2012.0,10,291757.0,248619.0,62446.0,137217.0,449920.0
6484,139713.71333333335,295442415.28809524,2012.0,11,298296.0,291757.0,248619.0,62446.0,573794.0
6485,139713.71333333335,295442415.28809524,2012.0,12,255680.0,298296.0,291757.0,248619.0,113806.0
6486,139713.71333333335,295442415.28809524,2013.0,1,403763.0,255680.0,298296.0,291757.0,137217.0
6487,139713.71333333335,295442415.28809524,2013.0,2,740531.0,403763.0,255680.0,298296.0,62446.0
6488,139713.71333333335,295442415.28809524,2013.0,3,524622.0,740531.0,403763.0,255680.0,248619.0
6489,139713.71333333335,295442415.28809524,2013.0,4,584145.0,524622.0,740531.0,403763.0,291757.0
6490,139713.71333333335,295442415.28809524,2013.0,5,339895.0,584145.0,524622.0,740531.0,298296.0
6491,139713.71333333335,295442415.28809524,2013.0,6,286325.0,339895.0,584145.0,524622.0,255680.0
6492,139713.71333333335,295442415.28809524,2013.0,7,234491.0,286325.0,339895.0,584145.0,403763.0
6493,139713.71333333335,295442415.28809524,2013.0,8,77092.0,234491.0,286325.0,339895.0,740531.0
6494,139713.71333333335,295442415.28809524,2013.0,9,520291.0,77092.0,234491.0,286325.0,524622.0
6495,139713.71333333335,295442415.28809524,2013.0,10,761805.0,520291.0,77092.0,234491.0,584145.0
6496,139713.71333333335,295442415.28809524,2013.0,11,575814.0,761805.0,520291.0,77092.0,339895.0
6497,139713.71333333335,295442415.28809524,2013.0,12,408537.0,575814.0,761805.0,520291.0,286325.0
6498,139713.71333333335,295442415.28809524,2014.0,1,548732.0,408537.0,575814.0,761805.0,234491.0
6499,139713.71333333335,295442415.28809524,2014.0,2,328415.0,548732.0,408537.0,575814.0,77092.0
6500,139713.71333333335,295442415.28809524,2014.0,3,495923.0,328415.0,548732.0,408537.0,520291.0
6501,139713.71333333335,295442415.28809524,2014.0,4,201409.0,495923.0,328415.0,548732.0,761805.0
6502,139713.71333333335,295442415.28809524,2014.0,5,347336.0,201409.0,495923.0,328415.0,575814.0
6503,139713.71333333335,295442415.28809524,2014.0,6,164915.0,347336.0,201409.0,495923.0,408537.0
6504,139713.71333333335,295442415.28809524,2014.0,7,71342.0,164915.0,347336.0,201409.0,548732.0
6505,139713.71333333335,295442415.28809524,2014.0,8,116515.0,71342.0,164915.0,347336.0,328415.0
6506,139713.71333333335,295442415.28809524,2014.0,9,346866.0,116515.0,71342.0,164915.0,495923.0
6507,139713.71333333335,295442415.28809524,2014.0,10,302344.0,346866.0,116515.0,71342.0,201409.0
6508,139713.71333333335,295442415.28809524,2014.0,11,326881.0,302344.0,346866.0,116515.0,347336.0
6509,139713.71333333335,295442415.28809524,2014.0,12,440622.0,326881.0,302344.0,346866.0,164915.0
6510,139713.71333333335,295442415.28809524,2015.0,1,246136.0,440622.0,326881.0,302344.0,71342.0
6511,139713.71333333335,295442415.28809524,2015.0,2,344552.0,246136.0,440622.0,326881.0,116515.0
6512,139713.71333333335,295442415.28809524,2015.0,3,433661.0,344552.0,246136.0,440622.0,346866.0
6513,139713.71333333335,295442415.28809524,2015.0,4,353775.0,433661.0,344552.0,246136.0,302344.0
6514,139713.71333333335,295442415.28809524,2015.0,5,162434.0,353775.0,433661.0,344552.0,326881.0
6515,139713.71333333335,295442415.28809524,2015.0,6,403831.0,162434.0,353775.0,433661.0,440622.0
6516,139713.71333333335,295442415.28809524,2015.0,7,110350.0,403831.0,162434.0,353775.0,246136.0
6517,139713.71333333335,295442415.28809524,2015.0,8,185452.0,110350.0,403831.0,162434.0,344552.0
6518,139713.71333333335,295442415.28809524,2015.0,9,202941.0,185452.0,110350.0,403831.0,433661.0
6519,139713.71333333335,295442415.28809524,2015.0,10,140752.0,202941.0,185452.0,110350.0,353775.0
6520,139713.71333333335,295442415.28809524,2015.0,11,80134.0,140752.0,202941.0,185452.0,162434.0
6521,139713.71333333335,295442415.28809524,2015.0,12,34837.0,80134.0,140752.0,202941.0,403831.0
6522,139713.71333333335,295442415.28809524,2016.0,1,54231.0,34837.0,80134.0,140752.0,110350.0
6523,139713.71333333335,295442415.28809524,2016.0,2,41372.0,54231.0,34837.0,80134.0,185452.0
6524,139713.71333333335,295442415.28809524,2016.0,3,52728.0,41372.0,54231.0,34837.0,202941.0
6525,139713.71333333335,295442415.28809524,2016.0,4,10190.0,52728.0,41372.0,54231.0,140752.0
6526,139713.71333333335,295442415.28809524,2016.0,5,19478.0,10190.0,52728.0,41372.0,80134.0
6527,139713.71333333335,295442415.28809524,2016.0,6,8525.0,19478.0,10190.0,52728.0,34837.0
6528,139713.71333333335,295442415.28809524,2016.0,7,38758.0,8525.0,19478.0,10190.0,54231.0
6529,139713.71333333335,295442415.28809524,2016.0,8,18894.0,38758.0,8525.0,19478.0,41372.0
6530,139713.71333333335,295442415.28809524,2016.0,9,68919.0,18894.0,38758.0,8525.0,52728.0
6531,139713.71333333335,295442415.28809524,2016.0,10,58104.0,68919.0,18894.0,38758.0,10190.0
6532,139713.71333333335,295442415.28809524,2016.0,11,58662.0,58104.0,68919.0,18894.0,19478.0
6533,139713.71333333335,295442415.28809524,2016.0,12,9160.0,58662.0,58104.0,68919.0,8525.0
6534,139713.71333333335,295442415.28809524,2017.0,1,25550.0,9160.0,58662.0,58104.0,38758.0
6535,139713.71333333335,295442415.28809524,2017.0,2,23592.0,25550.0,9160.0,58662.0,18894.0
6536,139713.71333333335,295442415.28809524,2017.0,3,22393.0,23592.0,25550.0,9160.0,68919.0
6537,139713.71333333335,295442415.28809524,2017.0,4,6410.0,22393.0,23592.0,25550.0,58104.0
6538,139713.71333333335,295442415.28809524,2017.0,5,37832.0,6410.0,22393.0,23592.0,58662.0
6539,139713.71333333335,295442415.28809524,2017.0,6,8672.0,37832.0,6410.0,22393.0,9160.0
6540,139713.71333333335,295442415.28809524,2017.0,7,9030.0,8672.0,37832.0,6410.0,25550.0
6541,139713.71333333335,210318.2111111111,2000.0,1,0.0,9030.0,8672.0,37832.0,23592.0
6542,139713.71333333335,210318.2111111111,2000.0,2,0.0,0.0,9030.0,8672.0,22393.0
6543,139713.71333333335,210318.2111111111,2000.0,3,0.0,0.0,0.0,9030.0,6410.0
6544,139713.71333333335,210318.2111111111,2000.0,4,0.0,0.0,0.0,0.0,37832.0
6545,139713.71333333335,210318.2111111111,2000.0,5,0.0,0.0,0.0,0.0,8672.0
6546,139713.71333333335,210318.2111111111,2000.0,6,0.0,0.0,0.0,0.0,9030.0
6547,139713.71333333335,210318.2111111111,2000.0,7,0.0,0.0,0.0,0.0,0.0
6548,139713.71333333335,210318.2111111111,2000.0,8,0.0,0.0,0.0,0.0,0.0
6549,139713.71333333335,210318.2111111111,2000.0,9,139.0,0.0,0.0,0.0,0.0
6550,139713.71333333335,210318.2111111111,2000.0,10,0.0,139.0,0.0,0.0,0.0
6551,139713.71333333335,210318.2111111111,2000.0,11,0.0,0.0,139.0,0.0,0.0
6552,139713.71333333335,210318.2111111111,2000.0,12,0.0,0.0,0.0,139.0,0.0
6553,139713.71333333335,210318.2111111111,2001.0,1,6976.0,0.0,0.0,0.0,0.0
6554,139713.71333333335,210318.2111111111,2001.0,2,0.0,6976.0,0.0,0.0,0.0
6555,139713.71333333335,210318.2111111111,2001.0,3,0.0,0.0,6976.0,0.0,139.0
6556,139713.71333333335,210318.2111111111,2001.0,4,0.0,0.0,0.0,6976.0,0.0
6557,139713.71333333335,210318.2111111111,2001.0,5,0.0,0.0,0.0,0.0,0.0
6558,139713.71333333335,210318.2111111111,2001.0,6,0.0,0.0,0.0,0.0,0.0
6559,139713.71333333335,210318.2111111111,2001.0,7,5903.0,0.0,0.0,0.0,6976.0
6560,139713.71333333335,210318.2111111111,2001.0,8,0.0,5903.0,0.0,0.0,0.0
6561,139713.71333333335,210318.2111111111,2001.0,9,0.0,0.0,5903.0,0.0,0.0
6562,139713.71333333335,210318.2111111111,2001.0,10,0.0,0.0,0.0,5903.0,0.0
6563,139713.71333333335,210318.2111111111,2001.0,11,0.0,0.0,0.0,0.0,0.0
6564,139713.71333333335,210318.2111111111,2001.0,12,0.0,0.0,0.0,0.0,0.0
6565,139713.71333333335,210318.2111111111,2002.0,1,0.0,0.0,0.0,0.0,5903.0
6566,139713.71333333335,210318.2111111111,2002.0,2,0.0,0.0,0.0,0.0,0.0
6567,139713.71333333335,210318.2111111111,2002.0,3,0.0,0.0,0.0,0.0,0.0
6568,139713.71333333335,210318.2111111111,2002.0,4,0.0,0.0,0.0,0.0,0.0
6569,139713.71333333335,210318.2111111111,2002.0,5,1.0,0.0,0.0,0.0,0.0
6570,139713.71333333335,210318.2111111111,2002.0,6,0.0,1.0,0.0,0.0,0.0
6571,139713.71333333335,210318.2111111111,2002.0,7,0.0,0.0,1.0,0.0,0.0
6572,139713.71333333335,210318.2111111111,2002.0,8,0.0,0.0,0.0,1.0,0.0
6573,139713.71333333335,210318.2111111111,2002.0,9,0.0,0.0,0.0,0.0,0.0
6574,139713.71333333335,210318.2111111111,2002.0,10,0.0,0.0,0.0,0.0,0.0
6575,139713.71333333335,210318.2111111111,2002.0,11,0.0,0.0,0.0,0.0,1.0
6576,139713.71333333335,210318.2111111111,2002.0,12,0.0,0.0,0.0,0.0,0.0
6577,139713.71333333335,210318.2111111111,2003.0,1,0.0,0.0,0.0,0.0,0.0
6578,139713.71333333335,210318.2111111111,2003.0,2,18308.0,0.0,0.0,0.0,0.0
6579,139713.71333333335,210318.2111111111,2003.0,3,36616.0,18308.0,0.0,0.0,0.0
6580,139713.71333333335,210318.2111111111,2003.0,4,5307.0,36616.0,18308.0,0.0,0.0
6581,139713.71333333335,210318.2111111111,2003.0,5,54900.0,5307.0,36616.0,18308.0,0.0
6582,139713.71333333335,210318.2111111111,2003.0,6,0.0,54900.0,5307.0,36616.0,0.0
6583,139713.71333333335,210318.2111111111,2003.0,7,7400.0,0.0,54900.0,5307.0,0.0
6584,139713.71333333335,210318.2111111111,2003.0,8,36140.0,7400.0,0.0,54900.0,18308.0
6585,139713.71333333335,210318.2111111111,2003.0,9,54328.0,36140.0,7400.0,0.0,36616.0
6586,139713.71333333335,210318.2111111111,2003.0,10,0.0,54328.0,36140.0,7400.0,5307.0
6587,139713.71333333335,210318.2111111111,2003.0,11,0.0,0.0,54328.0,36140.0,54900.0
6588,139713.71333333335,210318.2111111111,2003.0,12,0.0,0.0,0.0,54328.0,0.0
6589,139713.71333333335,210318.2111111111,2004.0,1,0.0,0.0,0.0,0.0,7400.0
6590,139713.71333333335,210318.2111111111,2004.0,2,0.0,0.0,0.0,0.0,36140.0
6591,139713.71333333335,210318.2111111111,2004.0,3,0.0,0.0,0.0,0.0,54328.0
6592,139713.71333333335,210318.2111111111,2004.0,4,0.0,0.0,0.0,0.0,0.0
6593,139713.71333333335,210318.2111111111,2004.0,5,0.0,0.0,0.0,0.0,0.0
6594,139713.71333333335,210318.2111111111,2004.0,6,0.0,0.0,0.0,0.0,0.0
6595,139713.71333333335,210318.2111111111,2004.0,7,0.0,0.0,0.0,0.0,0.0
6596,139713.71333333335,210318.2111111111,2004.0,8,0.0,0.0,0.0,0.0,0.0
6597,139713.71333333335,210318.2111111111,2004.0,9,0.0,0.0,0.0,0.0,0.0
6598,139713.71333333335,210318.2111111111,2004.0,10,0.0,0.0,0.0,0.0,0.0
6599,139713.71333333335,210318.2111111111,2004.0,11,0.0,0.0,0.0,0.0,0.0
6600,139713.71333333335,210318.2111111111,2004.0,12,0.0,0.0,0.0,0.0,0.0
6601,139713.71333333335,210318.2111111111,2005.0,1,0.0,0.0,0.0,0.0,0.0
6602,139713.71333333335,210318.2111111111,2005.0,2,0.0,0.0,0.0,0.0,0.0
6603,139713.71333333335,210318.2111111111,2005.0,3,0.0,0.0,0.0,0.0,0.0
6604,139713.71333333335,210318.2111111111,2005.0,4,0.0,0.0,0.0,0.0,0.0
6605,139713.71333333335,210318.2111111111,2005.0,5,0.0,0.0,0.0,0.0,0.0
6606,139713.71333333335,210318.2111111111,2005.0,6,0.0,0.0,0.0,0.0,0.0
6607,139713.71333333335,210318.2111111111,2005.0,7,0.0,0.0,0.0,0.0,0.0
6608,139713.71333333335,210318.2111111111,2005.0,8,0.0,0.0,0.0,0.0,0.0
6609,139713.71333333335,210318.2111111111,2005.0,9,0.0,0.0,0.0,0.0,0.0
6610,139713.71333333335,210318.2111111111,2005.0,10,0.0,0.0,0.0,0.0,0.0
6611,139713.71333333335,210318.2111111111,2005.0,11,0.0,0.0,0.0,0.0,0.0
6612,139713.71333333335,210318.2111111111,2005.0,12,0.0,0.0,0.0,0.0,0.0
6613,139713.71333333335,210318.2111111111,2006.0,1,0.0,0.0,0.0,0.0,0.0
6614,139713.71333333335,210318.2111111111,2006.0,2,0.0,0.0,0.0,0.0,0.0
6615,139713.71333333335,210318.2111111111,2006.0,3,0.0,0.0,0.0,0.0,0.0
6616,139713.71333333335,210318.2111111111,2006.0,4,0.0,0.0,0.0,0.0,0.0
6617,139713.71333333335,210318.2111111111,2006.0,5,0.0,0.0,0.0,0.0,0.0
6618,139713.71333333335,210318.2111111111,2006.0,6,0.0,0.0,0.0,0.0,0.0
6619,139713.71333333335,210318.2111111111,2006.0,7,0.0,0.0,0.0,0.0,0.0
6620,139713.71333333335,210318.2111111111,2006.0,8,0.0,0.0,0.0,0.0,0.0
6621,139713.71333333335,210318.2111111111,2006.0,9,0.0,0.0,0.0,0.0,0.0
6622,139713.71333333335,210318.2111111111,2006.0,10,0.0,0.0,0.0,0.0,0.0
6623,139713.71333333335,210318.2111111111,2006.0,11,0.0,0.0,0.0,0.0,0.0
6624,139713.71333333335,210318.2111111111,2006.0,12,0.0,0.0,0.0,0.0,0.0
6625,139713.71333333335,210318.2111111111,2007.0,1,0.0,0.0,0.0,0.0,0.0
6626,139713.71333333335,210318.2111111111,2007.0,2,0.0,0.0,0.0,0.0,0.0
6627,139713.71333333335,210318.2111111111,2007.0,3,0.0,0.0,0.0,0.0,0.0
6628,139713.71333333335,210318.2111111111,2007.0,4,0.0,0.0,0.0,0.0,0.0
6629,139713.71333333335,210318.2111111111,2007.0,5,0.0,0.0,0.0,0.0,0.0
6630,139713.71333333335,210318.2111111111,2007.0,6,0.0,0.0,0.0,0.0,0.0
6631,139713.71333333335,210318.2111111111,2007.0,7,0.0,0.0,0.0,0.0,0.0
6632,139713.71333333335,210318.2111111111,2007.0,8,0.0,0.0,0.0,0.0,0.0
6633,139713.71333333335,210318.2111111111,2007.0,9,0.0,0.0,0.0,0.0,0.0
6634,139713.71333333335,210318.2111111111,2007.0,10,0.0,0.0,0.0,0.0,0.0
6635,139713.71333333335,210318.2111111111,2007.0,11,0.0,0.0,0.0,0.0,0.0
6636,139713.71333333335,210318.2111111111,2007.0,12,0.0,0.0,0.0,0.0,0.0
6637,139713.71333333335,210318.2111111111,2008.0,1,0.0,0.0,0.0,0.0,0.0
6638,139713.71333333335,210318.2111111111,2008.0,2,0.0,0.0,0.0,0.0,0.0
6639,139713.71333333335,210318.2111111111,2008.0,3,0.0,0.0,0.0,0.0,0.0
6640,139713.71333333335,210318.2111111111,2008.0,4,0.0,0.0,0.0,0.0,0.0
6641,139713.71333333335,210318.2111111111,2008.0,5,0.0,0.0,0.0,0.0,0.0
6642,139713.71333333335,210318.2111111111,2008.0,6,0.0,0.0,0.0,0.0,0.0
6643,139713.71333333335,210318.2111111111,2008.0,7,0.0,0.0,0.0,0.0,0.0
6644,139713.71333333335,210318.2111111111,2008.0,8,0.0,0.0,0.0,0.0,0.0
6645,139713.71333333335,210318.2111111111,2008.0,9,0.0,0.0,0.0,0.0,0.0
6646,139713.71333333335,210318.2111111111,2008.0,10,0.0,0.0,0.0,0.0,0.0
6647,139713.71333333335,210318.2111111111,2008.0,11,0.0,0.0,0.0,0.0,0.0
6648,139713.71333333335,210318.2111111111,2008.0,12,0.0,0.0,0.0,0.0,0.0
6649,139713.71333333335,210318.2111111111,2009.0,1,0.0,0.0,0.0,0.0,0.0
6650,139713.71333333335,210318.2111111111,2009.0,2,0.0,0.0,0.0,0.0,0.0
6651,139713.71333333335,210318.2111111111,2009.0,3,0.0,0.0,0.0,0.0,0.0
6652,139713.71333333335,210318.2111111111,2009.0,4,0.0,0.0,0.0,0.0,0.0
6653,139713.71333333335,210318.2111111111,2009.0,5,0.0,0.0,0.0,0.0,0.0
6654,139713.71333333335,210318.2111111111,2009.0,6,0.0,0.0,0.0,0.0,0.0
6655,139713.71333333335,210318.2111111111,2009.0,7,0.0,0.0,0.0,0.0,0.0
6656,139713.71333333335,210318.2111111111,2009.0,8,0.0,0.0,0.0,0.0,0.0
6657,139713.71333333335,210318.2111111111,2009.0,9,0.0,0.0,0.0,0.0,0.0
6658,139713.71333333335,210318.2111111111,2009.0,10,0.0,0.0,0.0,0.0,0.0
6659,139713.71333333335,210318.2111111111,2009.0,11,0.0,0.0,0.0,0.0,0.0
6660,139713.71333333335,210318.2111111111,2009.0,12,0.0,0.0,0.0,0.0,0.0
6661,139713.71333333335,210318.2111111111,2010.0,1,0.0,0.0,0.0,0.0,0.0
6662,139713.71333333335,210318.2111111111,2010.0,2,0.0,0.0,0.0,0.0,0.0
6663,139713.71333333335,210318.2111111111,2010.0,3,0.0,0.0,0.0,0.0,0.0
6664,139713.71333333335,210318.2111111111,2010.0,4,0.0,0.0,0.0,0.0,0.0
6665,139713.71333333335,210318.2111111111,2010.0,5,0.0,0.0,0.0,0.0,0.0
6666,139713.71333333335,210318.2111111111,2010.0,6,0.0,0.0,0.0,0.0,0.0
6667,139713.71333333335,210318.2111111111,2010.0,7,0.0,0.0,0.0,0.0,0.0
6668,139713.71333333335,210318.2111111111,2010.0,8,0.0,0.0,0.0,0.0,0.0
6669,139713.71333333335,210318.2111111111,2010.0,9,0.0,0.0,0.0,0.0,0.0
6670,139713.71333333335,210318.2111111111,2010.0,10,0.0,0.0,0.0,0.0,0.0
6671,139713.71333333335,210318.2111111111,2010.0,11,0.0,0.0,0.0,0.0,0.0
6672,139713.71333333335,210318.2111111111,2010.0,12,0.0,0.0,0.0,0.0,0.0
6673,139713.71333333335,210318.2111111111,2011.0,1,0.0,0.0,0.0,0.0,0.0
6674,139713.71333333335,210318.2111111111,2011.0,2,0.0,0.0,0.0,0.0,0.0
6675,139713.71333333335,210318.2111111111,2011.0,3,0.0,0.0,0.0,0.0,0.0
6676,139713.71333333335,210318.2111111111,2011.0,4,0.0,0.0,0.0,0.0,0.0
6677,139713.71333333335,210318.2111111111,2011.0,5,0.0,0.0,0.0,0.0,0.0
6678,139713.71333333335,210318.2111111111,2011.0,6,0.0,0.0,0.0,0.0,0.0
6679,139713.71333333335,210318.2111111111,2011.0,7,0.0,0.0,0.0,0.0,0.0
6680,139713.71333333335,210318.2111111111,2011.0,8,0.0,0.0,0.0,0.0,0.0
6681,139713.71333333335,210318.2111111111,2011.0,9,0.0,0.0,0.0,0.0,0.0
6682,139713.71333333335,210318.2111111111,2011.0,10,0.0,0.0,0.0,0.0,0.0
6683,139713.71333333335,210318.2111111111,2011.0,11,0.0,0.0,0.0,0.0,0.0
6684,139713.71333333335,210318.2111111111,2011.0,12,0.0,0.0,0.0,0.0,0.0
6685,139713.71333333335,210318.2111111111,2012.0,1,0.0,0.0,0.0,0.0,0.0
6686,139713.71333333335,210318.2111111111,2012.0,2,0.0,0.0,0.0,0.0,0.0
6687,139713.71333333335,210318.2111111111,2012.0,3,0.0,0.0,0.0,0.0,0.0
6688,139713.71333333335,210318.2111111111,2012.0,4,0.0,0.0,0.0,0.0,0.0
6689,139713.71333333335,210318.2111111111,2012.0,5,0.0,0.0,0.0,0.0,0.0
6690,139713.71333333335,210318.2111111111,2012.0,6,0.0,0.0,0.0,0.0,0.0
6691,139713.71333333335,210318.2111111111,2012.0,7,0.0,0.0,0.0,0.0,0.0
6692,139713.71333333335,210318.2111111111,2012.0,8,0.0,0.0,0.0,0.0,0.0
6693,139713.71333333335,210318.2111111111,2012.0,9,0.0,0.0,0.0,0.0,0.0
6694,139713.71333333335,210318.2111111111,2012.0,10,0.0,0.0,0.0,0.0,0.0
6695,139713.71333333335,210318.2111111111,2012.0,11,0.0,0.0,0.0,0.0,0.0
6696,139713.71333333335,210318.2111111111,2012.0,12,0.0,0.0,0.0,0.0,0.0
6697,139713.71333333335,210318.2111111111,2013.0,1,0.0,0.0,0.0,0.0,0.0
6698,139713.71333333335,210318.2111111111,2013.0,2,0.0,0.0,0.0,0.0,0.0
6699,139713.71333333335,210318.2111111111,2013.0,3,0.0,0.0,0.0,0.0,0.0
6700,139713.71333333335,210318.2111111111,2013.0,4,0.0,0.0,0.0,0.0,0.0
6701,139713.71333333335,210318.2111111111,2013.0,5,0.0,0.0,0.0,0.0,0.0
6702,139713.71333333335,210318.2111111111,2013.0,6,0.0,0.0,0.0,0.0,0.0
6703,139713.71333333335,210318.2111111111,2013.0,7,0.0,0.0,0.0,0.0,0.0
6704,139713.71333333335,210318.2111111111,2013.0,8,0.0,0.0,0.0,0.0,0.0
6705,139713.71333333335,210318.2111111111,2013.0,9,0.0,0.0,0.0,0.0,0.0
6706,139713.71333333335,210318.2111111111,2013.0,10,0.0,0.0,0.0,0.0,0.0
6707,139713.71333333335,210318.2111111111,2013.0,11,0.0,0.0,0.0,0.0,0.0
6708,139713.71333333335,210318.2111111111,2013.0,12,0.0,0.0,0.0,0.0,0.0
6709,139713.71333333335,210318.2111111111,2014.0,1,0.0,0.0,0.0,0.0,0.0
6710,139713.71333333335,210318.2111111111,2014.0,2,0.0,0.0,0.0,0.0,0.0
6711,139713.71333333335,210318.2111111111,2014.0,3,0.0,0.0,0.0,0.0,0.0
6712,139713.71333333335,210318.2111111111,2014.0,4,0.0,0.0,0.0,0.0,0.0
6713,139713.71333333335,210318.2111111111,2014.0,5,0.0,0.0,0.0,0.0,0.0
6714,139713.71333333335,210318.2111111111,2014.0,6,0.0,0.0,0.0,0.0,0.0
6715,139713.71333333335,210318.2111111111,2014.0,7,0.0,0.0,0.0,0.0,0.0
6716,139713.71333333335,210318.2111111111,2014.0,8,0.0,0.0,0.0,0.0,0.0
6717,139713.71333333335,210318.2111111111,2014.0,9,0.0,0.0,0.0,0.0,0.0
6718,139713.71333333335,210318.2111111111,2014.0,10,0.0,0.0,0.0,0.0,0.0
6719,139713.71333333335,210318.2111111111,2014.0,11,0.0,0.0,0.0,0.0,0.0
6720,139713.71333333335,210318.2111111111,2014.0,12,0.0,0.0,0.0,0.0,0.0
6721,139713.71333333335,210318.2111111111,2015.0,1,0.0,0.0,0.0,0.0,0.0
6722,139713.71333333335,210318.2111111111,2015.0,2,0.0,0.0,0.0,0.0,0.0
6723,139713.71333333335,210318.2111111111,2015.0,3,0.0,0.0,0.0,0.0,0.0
6724,139713.71333333335,210318.2111111111,2015.0,4,0.0,0.0,0.0,0.0,0.0
6725,139713.71333333335,210318.2111111111,2015.0,5,0.0,0.0,0.0,0.0,0.0
6726,139713.71333333335,210318.2111111111,2015.0,6,0.0,0.0,0.0,0.0,0.0
6727,139713.71333333335,210318.2111111111,2015.0,7,0.0,0.0,0.0,0.0,0.0
6728,139713.71333333335,210318.2111111111,2015.0,8,0.0,0.0,0.0,0.0,0.0
6729,139713.71333333335,210318.2111111111,2015.0,9,0.0,0.0,0.0,0.0,0.0
6730,139713.71333333335,210318.2111111111,2015.0,10,0.0,0.0,0.0,0.0,0.0
6731,139713.71333333335,210318.2111111111,2015.0,11,0.0,0.0,0.0,0.0,0.0
6732,139713.71333333335,210318.2111111111,2015.0,12,0.0,0.0,0.0,0.0,0.0
6733,139713.71333333335,210318.2111111111,2016.0,1,0.0,0.0,0.0,0.0,0.0
