,Pais_comprador,Industria,Año,Mes,Monto
6650,otros,Industrias Extractivas,2009,Febrero,0.0
6651,otros,Industrias Extractivas,2009,Marzo,0.0
6652,otros,Industrias Extractivas,2009,Abril,0.0
6653,otros,Industrias Extractivas,2009,Mayo,0.0
6654,otros,Industrias Extractivas,2009,Junio,0.0
6655,otros,Industrias Extractivas,2009,Julio,0.0
6656,otros,Industrias Extractivas,2009,Agosto,0.0
6657,otros,Industrias Extractivas,2009,Septiembre,0.0
6658,otros,Industrias Extractivas,2009,Octubre,0.0
6659,otros,Industrias Extractivas,2009,Noviembre,0.0
6660,otros,Industrias Extractivas,2009,Diciembre,0.0
6661,otros,Industrias Extractivas,2010,Enero,0.0
6662,otros,Industrias Extractivas,2010,Febrero,0.0
6663,otros,Industrias Extractivas,2010,Marzo,0.0
6664,otros,Industrias Extractivas,2010,Abril,0.0
6665,otros,Industrias Extractivas,2010,Mayo,0.0
6666,otros,Industrias Extractivas,2010,Junio,0.0
6667,otros,Industrias Extractivas,2010,Julio,0.0
6668,otros,Industrias Extractivas,2010,Agosto,0.0
6669,otros,Industrias Extractivas,2010,Septiembre,0.0
6670,otros,Industrias Extractivas,2010,Octubre,0.0
6671,otros,Industrias Extractivas,2010,Noviembre,0.0
6672,otros,Industrias Extractivas,2010,Diciembre,0.0
6673,otros,Industrias Extractivas,2011,Enero,0.0
6674,otros,Industrias Extractivas,2011,Febrero,0.0
6675,otros,Industrias Extractivas,2011,Marzo,0.0
6676,otros,Industrias Extractivas,2011,Abril,0.0
6677,otros,Industrias Extractivas,2011,Mayo,0.0
6678,otros,Industrias Extractivas,2011,Junio,0.0
6679,otros,Industrias Extractivas,2011,Julio,0.0
6680,otros,Industrias Extractivas,2011,Agosto,0.0
6681,otros,Industrias Extractivas,2011,Septiembre,0.0
6682,otros,Industrias Extractivas,2011,Octubre,0.0
6683,otros,Industrias Extractivas,2011,Noviembre,0.0
6684,otros,Industrias Extractivas,2011,Diciembre,0.0
6685,otros,Industrias Extractivas,2012,Enero,0.0
6686,otros,Industrias Extractivas,2012,Febrero,0.0
6687,otros,Industrias Extractivas,2012,Marzo,0.0
6688,otros,Industrias Extractivas,2012,Abril,0.0
6689,otros,Industrias Extractivas,2012,Mayo,0.0
6690,otros,Industrias Extractivas,2012,Junio,0.0
6691,otros,Industrias Extractivas,2012,Julio,0.0
6692,otros,Industrias Extractivas,2012,Agosto,0.0
6693,otros,Industrias Extractivas,2012,Septiembre,0.0
6694,otros,Industrias Extractivas,2012,Octubre,0.0
6695,otros,Industrias Extractivas,2012,Noviembre,0.0
6696,otros,Industrias Extractivas,2012,Diciembre,0.0
6697,otros,Industrias Extractivas,2013,Enero,0.0
6698,otros,Industrias Extractivas,2013,Febrero,0.0
6699,otros,Industrias Extractivas,2013,Marzo,0.0
6700,otros,Industrias Extractivas,2013,Abril,0.0
6701,otros,Industrias Extractivas,2013,Mayo,0.0
6702,otros,Industrias Extractivas,2013,Junio,0.0
6703,otros,Industrias Extractivas,2013,Julio,0.0
6704,otros,Industrias Extractivas,2013,Agosto,0.0
6705,otros,Industrias Extractivas,2013,Septiembre,0.0
6706,otros,Industrias Extractivas,2013,Octubre,0.0
6707,otros,Industrias Extractivas,2013,Noviembre,0.0
6708,otros,Industrias Extractivas,2013,Diciembre,0.0
6709,otros,Industrias Extractivas,2014,Enero,0.0
6710,otros,Industrias Extractivas,2014,Febrero,0.0
6711,otros,Industrias Extractivas,2014,Marzo,0.0
6712,otros,Industrias Extractivas,2014,Abril,0.0
6713,otros,Industrias Extractivas,2014,Mayo,0.0
6714,otros,Industrias Extractivas,2014,Junio,0.0
6715,otros,Industrias Extractivas,2014,Julio,0.0
6716,otros,Industrias Extractivas,2014,Agosto,0.0
6717,otros,Industrias Extractivas,2014,Septiembre,0.0
6718,otros,Industrias Extractivas,2014,Octubre,0.0
6719,otros,Industrias Extractivas,2014,Noviembre,0.0
6720,otros,Industrias Extractivas,2014,Diciembre,0.0
6721,otros,Industrias Extractivas,2015,Enero,0.0
6722,otros,Industrias Extractivas,2015,Febrero,0.0
6723,otros,Industrias Extractivas,2015,Marzo,0.0
6724,otros,Industrias Extractivas,2015,Abril,0.0
6725,otros,Industrias Extractivas,2015,Mayo,0.0
6726,otros,Industrias Extractivas,2015,Junio,0.0
6727,otros,Industrias Extractivas,2015,Julio,0.0
6728,otros,Industrias Extractivas,2015,Agosto,0.0
6729,otros,Industrias Extractivas,2015,Septiembre,0.0
6730,otros,Industrias Extractivas,2015,Octubre,0.0
6731,otros,Industrias Extractivas,2015,Noviembre,0.0
6732,otros,Industrias Extractivas,2015,Diciembre,0.0
6733,otros,Industrias Extractivas,2016,Enero,0.0
6734,otros,Industrias Extractivas,2016,Febrero,0.0
6735,otros,Industrias Extractivas,2016,Marzo,0.0
6736,otros,Industrias Extractivas,2016,Abril,0.0
6737,otros,Industrias Extractivas,2016,Mayo,0.0
6738,otros,Industrias Extractivas,2016,Junio,0.0
6739,otros,Industrias Extractivas,2016,Julio,0.0
6740,otros,Industrias Extractivas,2016,Agosto,0.0
6741,otros,Industrias Extractivas,2016,Septiembre,0.0
6742,otros,Industrias Extractivas,2016,Octubre,0.0
6743,otros,Industrias Extractivas,2016,Noviembre,0.0
6744,otros,Industrias Extractivas,2016,Diciembre,0.0
6745,otros,Industrias Extractivas,2017,Enero,0.0
6746,otros,Industrias Extractivas,2017,Febrero,0.0
6747,otros,Industrias Extractivas,2017,Marzo,0.0
6748,otros,Industrias Extractivas,2017,Abril,0.0
6749,otros,Industrias Extractivas,2017,Mayo,0.0
6750,otros,Industrias Extractivas,2017,Junio,0.0
6751,otros,Industrias Extractivas,2017,Julio,0.0
6752,otros,Agricultura y Silvicultura,2000,Enero,2030.0
6753,otros,Agricultura y Silvicultura,2000,Febrero,180.0
6754,otros,Agricultura y Silvicultura,2000,Marzo,0.0
6755,otros,Agricultura y Silvicultura,2000,Abril,5.0
6756,otros,Agricultura y Silvicultura,2000,Mayo,0.0
6757,otros,Agricultura y Silvicultura,2000,Junio,0.0
6758,otros,Agricultura y Silvicultura,2000,Julio,0.0
6759,otros,Agricultura y Silvicultura,2000,Agosto,60.0
6760,otros,Agricultura y Silvicultura,2000,Septiembre,5.0
6761,otros,Agricultura y Silvicultura,2000,Octubre,0.0
6762,otros,Agricultura y Silvicultura,2000,Noviembre,0.0
6763,otros,Agricultura y Silvicultura,2000,Diciembre,0.0
6764,otros,Agricultura y Silvicultura,2001,Enero,0.0
6765,otros,Agricultura y Silvicultura,2001,Febrero,0.0
6766,otros,Agricultura y Silvicultura,2001,Marzo,20445.0
6767,otros,Agricultura y Silvicultura,2001,Abril,0.0
6768,otros,Agricultura y Silvicultura,2001,Mayo,0.0
6769,otros,Agricultura y Silvicultura,2001,Junio,0.0
6770,otros,Agricultura y Silvicultura,2001,Julio,0.0
6771,otros,Agricultura y Silvicultura,2001,Agosto,0.0
6772,otros,Agricultura y Silvicultura,2001,Septiembre,0.0
6773,otros,Agricultura y Silvicultura,2001,Octubre,0.0
6774,otros,Agricultura y Silvicultura,2001,Noviembre,0.0
6775,otros,Agricultura y Silvicultura,2001,Diciembre,0.0
6776,otros,Agricultura y Silvicultura,2002,Enero,0.0
6777,otros,Agricultura y Silvicultura,2002,Febrero,0.0
6778,otros,Agricultura y Silvicultura,2002,Marzo,0.0
6779,otros,Agricultura y Silvicultura,2002,Abril,1035.0
6780,otros,Agricultura y Silvicultura,2002,Mayo,182.0
6781,otros,Agricultura y Silvicultura,2002,Junio,1039.0
6782,otros,Agricultura y Silvicultura,2002,Julio,0.0
6783,otros,Agricultura y Silvicultura,2002,Agosto,0.0
6784,otros,Agricultura y Silvicultura,2002,Septiembre,0.0
6785,otros,Agricultura y Silvicultura,2002,Octubre,0.0
6786,otros,Agricultura y Silvicultura,2002,Noviembre,0.0
6787,otros,Agricultura y Silvicultura,2002,Diciembre,0.0
6788,otros,Agricultura y Silvicultura,2003,Enero,0.0
6789,otros,Agricultura y Silvicultura,2003,Febrero,0.0
6790,otros,Agricultura y Silvicultura,2003,Marzo,0.0
6791,otros,Agricultura y Silvicultura,2003,Abril,0.0
6792,otros,Agricultura y Silvicultura,2003,Mayo,0.0
6793,otros,Agricultura y Silvicultura,2003,Junio,55.0
6794,otros,Agricultura y Silvicultura,2003,Julio,0.0
6795,otros,Agricultura y Silvicultura,2003,Agosto,0.0
6796,otros,Agricultura y Silvicultura,2003,Septiembre,5.0
6797,otros,Agricultura y Silvicultura,2003,Octubre,0.0
6798,otros,Agricultura y Silvicultura,2003,Noviembre,0.0
6799,otros,Agricultura y Silvicultura,2003,Diciembre,0.0
6800,otros,Agricultura y Silvicultura,2004,Enero,0.0
6801,otros,Agricultura y Silvicultura,2004,Febrero,0.0
6802,otros,Agricultura y Silvicultura,2004,Marzo,0.0
6803,otros,Agricultura y Silvicultura,2004,Abril,0.0
6804,otros,Agricultura y Silvicultura,2004,Mayo,0.0
6805,otros,Agricultura y Silvicultura,2004,Junio,0.0
6806,otros,Agricultura y Silvicultura,2004,Julio,0.0
6807,otros,Agricultura y Silvicultura,2004,Agosto,0.0
6808,otros,Agricultura y Silvicultura,2004,Septiembre,0.0
6809,otros,Agricultura y Silvicultura,2004,Octubre,0.0
6810,otros,Agricultura y Silvicultura,2004,Noviembre,0.0
6811,otros,Agricultura y Silvicultura,2004,Diciembre,0.0
6812,otros,Agricultura y Silvicultura,2005,Enero,0.0
6813,otros,Agricultura y Silvicultura,2005,Febrero,0.0
6814,otros,Agricultura y Silvicultura,2005,Marzo,0.0
6815,otros,Agricultura y Silvicultura,2005,Abril,0.0
6816,otros,Agricultura y Silvicultura,2005,Mayo,0.0
6817,otros,Agricultura y Silvicultura,2005,Junio,0.0
6818,otros,Agricultura y Silvicultura,2005,Julio,0.0
6819,otros,Agricultura y Silvicultura,2005,Agosto,0.0
6820,otros,Agricultura y Silvicultura,2005,Septiembre,0.0
6821,otros,Agricultura y Silvicultura,2005,Octubre,0.0
6822,otros,Agricultura y Silvicultura,2005,Noviembre,0.0
6823,otros,Agricultura y Silvicultura,2005,Diciembre,0.0
6824,otros,Agricultura y Silvicultura,2006,Enero,0.0
6825,otros,Agricultura y Silvicultura,2006,Febrero,0.0
6826,otros,Agricultura y Silvicultura,2006,Marzo,0.0
6827,otros,Agricultura y Silvicultura,2006,Abril,0.0
6828,otros,Agricultura y Silvicultura,2006,Mayo,0.0
6829,otros,Agricultura y Silvicultura,2006,Junio,0.0
6830,otros,Agricultura y Silvicultura,2006,Julio,0.0
6831,otros,Agricultura y Silvicultura,2006,Agosto,0.0
6832,otros,Agricultura y Silvicultura,2006,Septiembre,0.0
6833,otros,Agricultura y Silvicultura,2006,Octubre,0.0
6834,otros,Agricultura y Silvicultura,2006,Noviembre,0.0
6835,otros,Agricultura y Silvicultura,2006,Diciembre,0.0
6836,otros,Agricultura y Silvicultura,2007,Enero,2184.0
6837,otros,Agricultura y Silvicultura,2007,Febrero,0.0
6838,otros,Agricultura y Silvicultura,2007,Marzo,0.0
6839,otros,Agricultura y Silvicultura,2007,Abril,0.0
6840,otros,Agricultura y Silvicultura,2007,Mayo,0.0
6841,otros,Agricultura y Silvicultura,2007,Junio,0.0
6842,otros,Agricultura y Silvicultura,2007,Julio,0.0
6843,otros,Agricultura y Silvicultura,2007,Agosto,0.0
6844,otros,Agricultura y Silvicultura,2007,Septiembre,0.0
6845,otros,Agricultura y Silvicultura,2007,Octubre,0.0
6846,otros,Agricultura y Silvicultura,2007,Noviembre,0.0
6847,otros,Agricultura y Silvicultura,2007,Diciembre,0.0
6848,otros,Agricultura y Silvicultura,2008,Enero,0.0
6849,otros,Agricultura y Silvicultura,2008,Febrero,0.0
6850,otros,Agricultura y Silvicultura,2008,Marzo,0.0
6851,otros,Agricultura y Silvicultura,2008,Abril,0.0
6852,otros,Agricultura y Silvicultura,2008,Mayo,0.0
6853,otros,Agricultura y Silvicultura,2008,Junio,0.0
6854,otros,Agricultura y Silvicultura,2008,Julio,0.0
6855,otros,Agricultura y Silvicultura,2008,Agosto,0.0
6856,otros,Agricultura y Silvicultura,2008,Septiembre,0.0
6857,otros,Agricultura y Silvicultura,2008,Octubre,0.0
6858,otros,Agricultura y Silvicultura,2008,Noviembre,0.0
6859,otros,Agricultura y Silvicultura,2008,Diciembre,0.0
6860,otros,Agricultura y Silvicultura,2009,Enero,0.0
6861,otros,Agricultura y Silvicultura,2009,Febrero,0.0
6862,otros,Agricultura y Silvicultura,2009,Marzo,0.0
6863,otros,Agricultura y Silvicultura,2009,Abril,0.0
6864,otros,Agricultura y Silvicultura,2009,Mayo,0.0
6865,otros,Agricultura y Silvicultura,2009,Junio,0.0
6866,otros,Agricultura y Silvicultura,2009,Julio,0.0
6867,otros,Agricultura y Silvicultura,2009,Agosto,0.0
6868,otros,Agricultura y Silvicultura,2009,Septiembre,0.0
6869,otros,Agricultura y Silvicultura,2009,Octubre,0.0
6870,otros,Agricultura y Silvicultura,2009,Noviembre,0.0
6871,otros,Agricultura y Silvicultura,2009,Diciembre,0.0
6872,otros,Agricultura y Silvicultura,2010,Enero,0.0
6873,otros,Agricultura y Silvicultura,2010,Febrero,0.0
6874,otros,Agricultura y Silvicultura,2010,Marzo,0.0
6875,otros,Agricultura y Silvicultura,2010,Abril,0.0
6876,otros,Agricultura y Silvicultura,2010,Mayo,0.0
6877,otros,Agricultura y Silvicultura,2010,Junio,0.0
6878,otros,Agricultura y Silvicultura,2010,Julio,0.0
6879,otros,Agricultura y Silvicultura,2010,Agosto,0.0
6880,otros,Agricultura y Silvicultura,2010,Septiembre,0.0
6881,otros,Agricultura y Silvicultura,2010,Octubre,0.0
6882,otros,Agricultura y Silvicultura,2010,Noviembre,0.0
6883,otros,Agricultura y Silvicultura,2010,Diciembre,0.0
6884,otros,Agricultura y Silvicultura,2011,Enero,0.0
6885,otros,Agricultura y Silvicultura,2011,Febrero,0.0
6886,otros,Agricultura y Silvicultura,2011,Marzo,0.0
6887,otros,Agricultura y Silvicultura,2011,Abril,0.0
6888,otros,Agricultura y Silvicultura,2011,Mayo,0.0
6889,otros,Agricultura y Silvicultura,2011,Junio,0.0
6890,otros,Agricultura y Silvicultura,2011,Julio,0.0
6891,otros,Agricultura y Silvicultura,2011,Agosto,0.0
6892,otros,Agricultura y Silvicultura,2011,Septiembre,0.0
6893,otros,Agricultura y Silvicultura,2011,Octubre,0.0
6894,otros,Agricultura y Silvicultura,2011,Noviembre,0.0
6895,otros,Agricultura y Silvicultura,2011,Diciembre,0.0
6896,otros,Agricultura y Silvicultura,2012,Enero,0.0
6897,otros,Agricultura y Silvicultura,2012,Febrero,0.0
6898,otros,Agricultura y Silvicultura,2012,Marzo,0.0
6899,otros,Agricultura y Silvicultura,2012,Abril,0.0
6900,otros,Agricultura y Silvicultura,2012,Mayo,0.0
6901,otros,Agricultura y Silvicultura,2012,Junio,0.0
6902,otros,Agricultura y Silvicultura,2012,Julio,0.0
6903,otros,Agricultura y Silvicultura,2012,Agosto,0.0
6904,otros,Agricultura y Silvicultura,2012,Septiembre,0.0
6905,otros,Agricultura y Silvicultura,2012,Octubre,0.0
6906,otros,Agricultura y Silvicultura,2012,Noviembre,0.0
6907,otros,Agricultura y Silvicultura,2012,Diciembre,0.0
6908,otros,Agricultura y Silvicultura,2013,Enero,0.0
6909,otros,Agricultura y Silvicultura,2013,Febrero,0.0
6910,otros,Agricultura y Silvicultura,2013,Marzo,0.0
6911,otros,Agricultura y Silvicultura,2013,Abril,0.0
6912,otros,Agricultura y Silvicultura,2013,Mayo,0.0
6913,otros,Agricultura y Silvicultura,2013,Junio,0.0
6914,otros,Agricultura y Silvicultura,2013,Julio,0.0
6915,otros,Agricultura y Silvicultura,2013,Agosto,0.0
6916,otros,Agricultura y Silvicultura,2013,Septiembre,0.0
6917,otros,Agricultura y Silvicultura,2013,Octubre,0.0
6918,otros,Agricultura y Silvicultura,2013,Noviembre,0.0
6919,otros,Agricultura y Silvicultura,2013,Diciembre,0.0
6920,otros,Agricultura y Silvicultura,2014,Enero,0.0
6921,otros,Agricultura y Silvicultura,2014,Febrero,0.0
6922,otros,Agricultura y Silvicultura,2014,Marzo,0.0
6923,otros,Agricultura y Silvicultura,2014,Abril,0.0
6924,otros,Agricultura y Silvicultura,2014,Mayo,0.0
6925,otros,Agricultura y Silvicultura,2014,Junio,0.0
6926,otros,Agricultura y Silvicultura,2014,Julio,0.0
6927,otros,Agricultura y Silvicultura,2014,Agosto,0.0
6928,otros,Agricultura y Silvicultura,2014,Septiembre,0.0
6929,otros,Agricultura y Silvicultura,2014,Octubre,0.0
6930,otros,Agricultura y Silvicultura,2014,Noviembre,0.0
6931,otros,Agricultura y Silvicultura,2014,Diciembre,0.0
6932,otros,Agricultura y Silvicultura,2015,Enero,0.0
6933,otros,Agricultura y Silvicultura,2015,Febrero,0.0
6934,otros,Agricultura y Silvicultura,2015,Marzo,0.0
6935,otros,Agricultura y Silvicultura,2015,Abril,0.0
6936,otros,Agricultura y Silvicultura,2015,Mayo,0.0
6937,otros,Agricultura y Silvicultura,2015,Junio,0.0
6938,otros,Agricultura y Silvicultura,2015,Julio,0.0
6939,otros,Agricultura y Silvicultura,2015,Agosto,0.0
6940,otros,Agricultura y Silvicultura,2015,Septiembre,0.0
6941,otros,Agricultura y Silvicultura,2015,Octubre,0.0
6942,otros,Agricultura y Silvicultura,2015,Noviembre,0.0
6943,otros,Agricultura y Silvicultura,2015,Diciembre,0.0
6944,otros,Agricultura y Silvicultura,2016,Enero,0.0
6945,otros,Agricultura y Silvicultura,2016,Febrero,0.0
6946,otros,Agricultura y Silvicultura,2016,Marzo,0.0
6947,otros,Agricultura y Silvicultura,2016,Abril,0.0
6948,otros,Agricultura y Silvicultura,2016,Mayo,0.0
6949,otros,Agricultura y Silvicultura,2016,Junio,0.0
6950,otros,Agricultura y Silvicultura,2016,Julio,0.0
6951,otros,Agricultura y Silvicultura,2016,Agosto,0.0
6952,otros,Agricultura y Silvicultura,2016,Septiembre,0.0
6953,otros,Agricultura y Silvicultura,2016,Octubre,0.0
6954,otros,Agricultura y Silvicultura,2016,Noviembre,0.0
6955,otros,Agricultura y Silvicultura,2016,Diciembre,0.0
6956,otros,Agricultura y Silvicultura,2017,Enero,0.0
6957,otros,Agricultura y Silvicultura,2017,Febrero,0.0
6958,otros,Agricultura y Silvicultura,2017,Marzo,0.0
6959,otros,Agricultura y Silvicultura,2017,Abril,0.0
6960,otros,Agricultura y Silvicultura,2017,Mayo,0.0
6961,otros,Agricultura y Silvicultura,2017,Junio,0.0
6962,otros,Agricultura y Silvicultura,2017,Julio,0.0
6963,otros,Servicios y Productos no Clasificados,2000,Enero,8178.0
6964,otros,Servicios y Productos no Clasificados,2000,Febrero,3186.0
6965,otros,Servicios y Productos no Clasificados,2000,Marzo,3480.0
6966,otros,Servicios y Productos no Clasificados,2000,Abril,9262.0
6967,otros,Servicios y Productos no Clasificados,2000,Mayo,4670.0
6968,otros,Servicios y Productos no Clasificados,2000,Junio,5415.0
6969,otros,Servicios y Productos no Clasificados,2000,Julio,5699.0
6970,otros,Servicios y Productos no Clasificados,2000,Agosto,3963.0
6971,otros,Servicios y Productos no Clasificados,2000,Septiembre,2526.0
6972,otros,Servicios y Productos no Clasificados,2000,Octubre,3673.0
6973,otros,Servicios y Productos no Clasificados,2000,Noviembre,6333.0
6974,otros,Servicios y Productos no Clasificados,2000,Diciembre,1616.0
6975,otros,Servicios y Productos no Clasificados,2001,Enero,10.0
6976,otros,Servicios y Productos no Clasificados,2001,Febrero,200.0
6977,otros,Servicios y Productos no Clasificados,2001,Marzo,0.0
6978,otros,Servicios y Productos no Clasificados,2001,Abril,0.0
6979,otros,Servicios y Productos no Clasificados,2001,Mayo,0.0
6980,otros,Servicios y Productos no Clasificados,2001,Junio,0.0
6981,otros,Servicios y Productos no Clasificados,2001,Julio,0.0
