,Pais_vendedor,industria,Año,Mes,Monto
4788,Oceanía,Agricultura y Silvicultura,2012,Marzo,16610.0
4789,Oceanía,Agricultura y Silvicultura,2012,Abril,0.0
4790,Oceanía,Agricultura y Silvicultura,2012,Mayo,0.0
4791,Oceanía,Agricultura y Silvicultura,2012,Junio,70628.0
4792,Oceanía,Agricultura y Silvicultura,2012,Julio,9867000.0
4793,Oceanía,Agricultura y Silvicultura,2012,Agosto,0.0
4794,Oceanía,Agricultura y Silvicultura,2012,Septiembre,0.0
4795,Oceanía,Agricultura y Silvicultura,2012,Octubre,0.0
4796,Oceanía,Agricultura y Silvicultura,2012,Noviembre,9999000.0
4797,Oceanía,Agricultura y Silvicultura,2012,Diciembre,0.0
4798,Oceanía,Agricultura y Silvicultura,2013,Enero,40.0
4799,Oceanía,Agricultura y Silvicultura,2013,Febrero,10.0
4800,Oceanía,Agricultura y Silvicultura,2013,Marzo,10734879.0
4801,Oceanía,Agricultura y Silvicultura,2013,Abril,0.0
4802,Oceanía,Agricultura y Silvicultura,2013,Mayo,0.0
4803,Oceanía,Agricultura y Silvicultura,2013,Junio,0.0
4804,Oceanía,Agricultura y Silvicultura,2013,Julio,11582805.0
4805,Oceanía,Agricultura y Silvicultura,2013,Agosto,0.0
4806,Oceanía,Agricultura y Silvicultura,2013,Septiembre,0.0
4807,Oceanía,Agricultura y Silvicultura,2013,Octubre,10386266.0
4808,Oceanía,Agricultura y Silvicultura,2013,Noviembre,0.0
4809,Oceanía,Agricultura y Silvicultura,2013,Diciembre,0.0
4810,Oceanía,Agricultura y Silvicultura,2014,Enero,0.0
4811,Oceanía,Agricultura y Silvicultura,2014,Febrero,0.0
4812,Oceanía,Agricultura y Silvicultura,2014,Marzo,1.0
4813,Oceanía,Agricultura y Silvicultura,2014,Abril,8511927.0
4814,Oceanía,Agricultura y Silvicultura,2014,Mayo,0.0
4815,Oceanía,Agricultura y Silvicultura,2014,Junio,0.0
4816,Oceanía,Agricultura y Silvicultura,2014,Julio,0.0
4817,Oceanía,Agricultura y Silvicultura,2014,Agosto,0.0
4818,Oceanía,Agricultura y Silvicultura,2014,Septiembre,8510941.0
4819,Oceanía,Agricultura y Silvicultura,2014,Octubre,0.0
4820,Oceanía,Agricultura y Silvicultura,2014,Noviembre,0.0
4821,Oceanía,Agricultura y Silvicultura,2014,Diciembre,0.0
4822,Oceanía,Agricultura y Silvicultura,2015,Enero,0.0
4823,Oceanía,Agricultura y Silvicultura,2015,Febrero,0.0
4824,Oceanía,Agricultura y Silvicultura,2015,Marzo,8341792.0
4825,Oceanía,Agricultura y Silvicultura,2015,Abril,0.0
4826,Oceanía,Agricultura y Silvicultura,2015,Mayo,0.0
4827,Oceanía,Agricultura y Silvicultura,2015,Junio,0.0
4828,Oceanía,Agricultura y Silvicultura,2015,Julio,0.0
4829,Oceanía,Agricultura y Silvicultura,2015,Agosto,0.0
4830,Oceanía,Agricultura y Silvicultura,2015,Septiembre,0.0
4831,Oceanía,Agricultura y Silvicultura,2015,Octubre,0.0
4832,Oceanía,Agricultura y Silvicultura,2015,Noviembre,0.0
4833,Oceanía,Agricultura y Silvicultura,2015,Diciembre,0.0
4834,Oceanía,Agricultura y Silvicultura,2016,Enero,0.0
4835,Oceanía,Agricultura y Silvicultura,2016,Febrero,0.0
4836,Oceanía,Agricultura y Silvicultura,2016,Marzo,0.0
4837,Oceanía,Agricultura y Silvicultura,2016,Abril,0.0
4838,Oceanía,Agricultura y Silvicultura,2016,Mayo,0.0
4839,Oceanía,Agricultura y Silvicultura,2016,Junio,12.0
4840,Oceanía,Agricultura y Silvicultura,2016,Julio,0.0
4841,Oceanía,Agricultura y Silvicultura,2016,Agosto,0.0
4842,Oceanía,Agricultura y Silvicultura,2016,Septiembre,0.0
4843,Oceanía,Agricultura y Silvicultura,2016,Octubre,0.0
4844,Oceanía,Agricultura y Silvicultura,2016,Noviembre,152.0
4845,Oceanía,Agricultura y Silvicultura,2016,Diciembre,0.0
4846,Oceanía,Agricultura y Silvicultura,2017,Enero,0.0
4847,Oceanía,Agricultura y Silvicultura,2017,Febrero,0.0
4848,Oceanía,Agricultura y Silvicultura,2017,Marzo,8926500.0
4849,Oceanía,Agricultura y Silvicultura,2017,Abril,0.0
4850,Oceanía,Agricultura y Silvicultura,2017,Mayo,0.0
4851,Oceanía,Agricultura y Silvicultura,2017,Junio,7419604.0
4852,Oceanía,Agricultura y Silvicultura,2017,Julio,0.0
4853,Oceanía,Servicios y Productos no Clasificados,2000,Enero,0.0
4854,Oceanía,Servicios y Productos no Clasificados,2000,Febrero,5.0
4855,Oceanía,Servicios y Productos no Clasificados,2000,Marzo,75.0
4856,Oceanía,Servicios y Productos no Clasificados,2000,Abril,0.0
4857,Oceanía,Servicios y Productos no Clasificados,2000,Mayo,0.0
4858,Oceanía,Servicios y Productos no Clasificados,2000,Junio,251.0
4859,Oceanía,Servicios y Productos no Clasificados,2000,Julio,7600.0
4860,Oceanía,Servicios y Productos no Clasificados,2000,Agosto,122.0
4861,Oceanía,Servicios y Productos no Clasificados,2000,Septiembre,24000.0
4862,Oceanía,Servicios y Productos no Clasificados,2000,Octubre,0.0
4863,Oceanía,Servicios y Productos no Clasificados,2000,Noviembre,5.0
4864,Oceanía,Servicios y Productos no Clasificados,2000,Diciembre,0.0
4865,Oceanía,Servicios y Productos no Clasificados,2001,Enero,0.0
4866,Oceanía,Servicios y Productos no Clasificados,2001,Febrero,11.0
4867,Oceanía,Servicios y Productos no Clasificados,2001,Marzo,0.0
4868,Oceanía,Servicios y Productos no Clasificados,2001,Abril,0.0
4869,Oceanía,Servicios y Productos no Clasificados,2001,Mayo,12.0
4870,Oceanía,Servicios y Productos no Clasificados,2001,Junio,25.0
4871,Oceanía,Servicios y Productos no Clasificados,2001,Julio,86.0
4872,Oceanía,Servicios y Productos no Clasificados,2001,Agosto,162.0
4873,Oceanía,Servicios y Productos no Clasificados,2001,Septiembre,29.0
4874,Oceanía,Servicios y Productos no Clasificados,2001,Octubre,76.0
4875,Oceanía,Servicios y Productos no Clasificados,2001,Noviembre,53.0
4876,Oceanía,Servicios y Productos no Clasificados,2001,Diciembre,39.0
4877,Oceanía,Servicios y Productos no Clasificados,2002,Enero,45.0
4878,Oceanía,Servicios y Productos no Clasificados,2002,Febrero,14.0
4879,Oceanía,Servicios y Productos no Clasificados,2002,Marzo,0.0
4880,Oceanía,Servicios y Productos no Clasificados,2002,Abril,0.0
4881,Oceanía,Servicios y Productos no Clasificados,2002,Mayo,26.0
4882,Oceanía,Servicios y Productos no Clasificados,2002,Junio,426.0
4883,Oceanía,Servicios y Productos no Clasificados,2002,Julio,7.0
4884,Oceanía,Servicios y Productos no Clasificados,2002,Agosto,0.0
4885,Oceanía,Servicios y Productos no Clasificados,2002,Septiembre,3.0
4886,Oceanía,Servicios y Productos no Clasificados,2002,Octubre,22.0
4887,Oceanía,Servicios y Productos no Clasificados,2002,Noviembre,0.0
4888,Oceanía,Servicios y Productos no Clasificados,2002,Diciembre,1.0
4889,Oceanía,Servicios y Productos no Clasificados,2003,Enero,1575.0
4890,Oceanía,Servicios y Productos no Clasificados,2003,Febrero,0.0
4891,Oceanía,Servicios y Productos no Clasificados,2003,Marzo,0.0
4892,Oceanía,Servicios y Productos no Clasificados,2003,Abril,12.0
4893,Oceanía,Servicios y Productos no Clasificados,2003,Mayo,16.0
4894,Oceanía,Servicios y Productos no Clasificados,2003,Junio,0.0
4895,Oceanía,Servicios y Productos no Clasificados,2003,Julio,50.0
4896,Oceanía,Servicios y Productos no Clasificados,2003,Agosto,0.0
4897,Oceanía,Servicios y Productos no Clasificados,2003,Septiembre,9.0
4898,Oceanía,Servicios y Productos no Clasificados,2003,Octubre,21.0
4899,Oceanía,Servicios y Productos no Clasificados,2003,Noviembre,285.0
4900,Oceanía,Servicios y Productos no Clasificados,2003,Diciembre,36.0
4901,Oceanía,Servicios y Productos no Clasificados,2004,Enero,20.0
4902,Oceanía,Servicios y Productos no Clasificados,2004,Febrero,0.0
4903,Oceanía,Servicios y Productos no Clasificados,2004,Marzo,0.0
4904,Oceanía,Servicios y Productos no Clasificados,2004,Abril,13.0
4905,Oceanía,Servicios y Productos no Clasificados,2004,Mayo,3.0
4906,Oceanía,Servicios y Productos no Clasificados,2004,Junio,4.0
4907,Oceanía,Servicios y Productos no Clasificados,2004,Julio,0.0
4908,Oceanía,Servicios y Productos no Clasificados,2004,Agosto,1.0
4909,Oceanía,Servicios y Productos no Clasificados,2004,Septiembre,0.0
4910,Oceanía,Servicios y Productos no Clasificados,2004,Octubre,0.0
4911,Oceanía,Servicios y Productos no Clasificados,2004,Noviembre,0.0
4912,Oceanía,Servicios y Productos no Clasificados,2004,Diciembre,6.0
4913,Oceanía,Servicios y Productos no Clasificados,2005,Enero,6.0
4914,Oceanía,Servicios y Productos no Clasificados,2005,Febrero,1.0
4915,Oceanía,Servicios y Productos no Clasificados,2005,Marzo,0.0
4916,Oceanía,Servicios y Productos no Clasificados,2005,Abril,403.0
4917,Oceanía,Servicios y Productos no Clasificados,2005,Mayo,0.0
4918,Oceanía,Servicios y Productos no Clasificados,2005,Junio,0.0
4919,Oceanía,Servicios y Productos no Clasificados,2005,Julio,0.0
4920,Oceanía,Servicios y Productos no Clasificados,2005,Agosto,42.0
4921,Oceanía,Servicios y Productos no Clasificados,2005,Septiembre,48.0
4922,Oceanía,Servicios y Productos no Clasificados,2005,Octubre,0.0
4923,Oceanía,Servicios y Productos no Clasificados,2005,Noviembre,0.0
4924,Oceanía,Servicios y Productos no Clasificados,2005,Diciembre,0.0
4925,Oceanía,Servicios y Productos no Clasificados,2006,Enero,0.0
4926,Oceanía,Servicios y Productos no Clasificados,2006,Febrero,1.0
4927,Oceanía,Servicios y Productos no Clasificados,2006,Marzo,6.0
4928,Oceanía,Servicios y Productos no Clasificados,2006,Abril,0.0
4929,Oceanía,Servicios y Productos no Clasificados,2006,Mayo,2.0
4930,Oceanía,Servicios y Productos no Clasificados,2006,Junio,0.0
4931,Oceanía,Servicios y Productos no Clasificados,2006,Julio,1.0
4932,Oceanía,Servicios y Productos no Clasificados,2006,Agosto,20.0
4933,Oceanía,Servicios y Productos no Clasificados,2006,Septiembre,20.0
4934,Oceanía,Servicios y Productos no Clasificados,2006,Octubre,3.0
4935,Oceanía,Servicios y Productos no Clasificados,2006,Noviembre,50.0
4936,Oceanía,Servicios y Productos no Clasificados,2006,Diciembre,0.0
4937,Oceanía,Servicios y Productos no Clasificados,2007,Enero,8.0
4938,Oceanía,Servicios y Productos no Clasificados,2007,Febrero,287.0
4939,Oceanía,Servicios y Productos no Clasificados,2007,Marzo,37.0
4940,Oceanía,Servicios y Productos no Clasificados,2007,Abril,0.0
4941,Oceanía,Servicios y Productos no Clasificados,2007,Mayo,172.0
4942,Oceanía,Servicios y Productos no Clasificados,2007,Junio,131.0
4943,Oceanía,Servicios y Productos no Clasificados,2007,Julio,24.0
4944,Oceanía,Servicios y Productos no Clasificados,2007,Agosto,32.0
4945,Oceanía,Servicios y Productos no Clasificados,2007,Septiembre,4.0
4946,Oceanía,Servicios y Productos no Clasificados,2007,Octubre,191.0
4947,Oceanía,Servicios y Productos no Clasificados,2007,Noviembre,0.0
4948,Oceanía,Servicios y Productos no Clasificados,2007,Diciembre,97005.0
4949,Oceanía,Servicios y Productos no Clasificados,2008,Enero,160414.0
4950,Oceanía,Servicios y Productos no Clasificados,2008,Febrero,91.0
4951,Oceanía,Servicios y Productos no Clasificados,2008,Marzo,4.0
4952,Oceanía,Servicios y Productos no Clasificados,2008,Abril,584177.0
4953,Oceanía,Servicios y Productos no Clasificados,2008,Mayo,324074.0
4954,Oceanía,Servicios y Productos no Clasificados,2008,Junio,324300.0
4955,Oceanía,Servicios y Productos no Clasificados,2008,Julio,211480.0
4956,Oceanía,Servicios y Productos no Clasificados,2008,Agosto,210000.0
4957,Oceanía,Servicios y Productos no Clasificados,2008,Septiembre,52.0
4958,Oceanía,Servicios y Productos no Clasificados,2008,Octubre,210926.0
4959,Oceanía,Servicios y Productos no Clasificados,2008,Noviembre,2088.0
4960,Oceanía,Servicios y Productos no Clasificados,2008,Diciembre,400.0
4961,Oceanía,Servicios y Productos no Clasificados,2009,Enero,111.0
4962,Oceanía,Servicios y Productos no Clasificados,2009,Febrero,175.0
4963,Oceanía,Servicios y Productos no Clasificados,2009,Marzo,6183725.0
4964,Oceanía,Servicios y Productos no Clasificados,2009,Abril,99097.0
4965,Oceanía,Servicios y Productos no Clasificados,2009,Mayo,4273878.0
4966,Oceanía,Servicios y Productos no Clasificados,2009,Junio,60790.0
4967,Oceanía,Servicios y Productos no Clasificados,2009,Julio,6584029.0
4968,Oceanía,Servicios y Productos no Clasificados,2009,Agosto,210782.0
4969,Oceanía,Servicios y Productos no Clasificados,2009,Septiembre,8065133.0
4970,Oceanía,Servicios y Productos no Clasificados,2009,Octubre,6337949.0
4971,Oceanía,Servicios y Productos no Clasificados,2009,Noviembre,116179.0
4972,Oceanía,Servicios y Productos no Clasificados,2009,Diciembre,115544.0
4973,Oceanía,Servicios y Productos no Clasificados,2010,Enero,5403669.0
4974,Oceanía,Servicios y Productos no Clasificados,2010,Febrero,6619553.0
4975,Oceanía,Servicios y Productos no Clasificados,2010,Marzo,347975.0
4976,Oceanía,Servicios y Productos no Clasificados,2010,Abril,770368.0
4977,Oceanía,Servicios y Productos no Clasificados,2010,Mayo,1313992.0
4978,Oceanía,Servicios y Productos no Clasificados,2010,Junio,291654.0
4979,Oceanía,Servicios y Productos no Clasificados,2010,Julio,650909.0
4980,Oceanía,Servicios y Productos no Clasificados,2010,Agosto,383868.0
4981,Oceanía,Servicios y Productos no Clasificados,2010,Septiembre,542491.0
4982,Oceanía,Servicios y Productos no Clasificados,2010,Octubre,139650.0
4983,Oceanía,Servicios y Productos no Clasificados,2010,Noviembre,170011.0
4984,Oceanía,Servicios y Productos no Clasificados,2010,Diciembre,390537.0
4985,Oceanía,Servicios y Productos no Clasificados,2011,Enero,146269.0
4986,Oceanía,Servicios y Productos no Clasificados,2011,Febrero,441098.0
4987,Oceanía,Servicios y Productos no Clasificados,2011,Marzo,217351.0
4988,Oceanía,Servicios y Productos no Clasificados,2011,Abril,634306.0
4989,Oceanía,Servicios y Productos no Clasificados,2011,Mayo,277359.0
4990,Oceanía,Servicios y Productos no Clasificados,2011,Junio,716068.0
4991,Oceanía,Servicios y Productos no Clasificados,2011,Julio,627721.0
4992,Oceanía,Servicios y Productos no Clasificados,2011,Agosto,1160515.0
4993,Oceanía,Servicios y Productos no Clasificados,2011,Septiembre,786225.0
4994,Oceanía,Servicios y Productos no Clasificados,2011,Octubre,397604.0
4995,Oceanía,Servicios y Productos no Clasificados,2011,Noviembre,6736.0
4996,Oceanía,Servicios y Productos no Clasificados,2011,Diciembre,983039.0
4997,Oceanía,Servicios y Productos no Clasificados,2012,Enero,289600.0
4998,Oceanía,Servicios y Productos no Clasificados,2012,Febrero,325800.0
4999,Oceanía,Servicios y Productos no Clasificados,2012,Marzo,0.0
5000,Oceanía,Servicios y Productos no Clasificados,2012,Abril,0.0
5001,Oceanía,Servicios y Productos no Clasificados,2012,Mayo,51180.0
5002,Oceanía,Servicios y Productos no Clasificados,2012,Junio,1382.0
5003,Oceanía,Servicios y Productos no Clasificados,2012,Julio,167952.0
5004,Oceanía,Servicios y Productos no Clasificados,2012,Agosto,10647.0
5005,Oceanía,Servicios y Productos no Clasificados,2012,Septiembre,26963.0
5006,Oceanía,Servicios y Productos no Clasificados,2012,Octubre,24730.0
5007,Oceanía,Servicios y Productos no Clasificados,2012,Noviembre,11551.0
5008,Oceanía,Servicios y Productos no Clasificados,2012,Diciembre,11289.0
5009,Oceanía,Servicios y Productos no Clasificados,2013,Enero,5860.0
5010,Oceanía,Servicios y Productos no Clasificados,2013,Febrero,12005.0
5011,Oceanía,Servicios y Productos no Clasificados,2013,Marzo,8712.0
5012,Oceanía,Servicios y Productos no Clasificados,2013,Abril,7800.0
5013,Oceanía,Servicios y Productos no Clasificados,2013,Mayo,14897.0
5014,Oceanía,Servicios y Productos no Clasificados,2013,Junio,13462.0
5015,Oceanía,Servicios y Productos no Clasificados,2013,Julio,7196.0
5016,Oceanía,Servicios y Productos no Clasificados,2013,Agosto,14884.0
5017,Oceanía,Servicios y Productos no Clasificados,2013,Septiembre,9762.0
5018,Oceanía,Servicios y Productos no Clasificados,2013,Octubre,3221.0
5019,Oceanía,Servicios y Productos no Clasificados,2013,Noviembre,0.0
5020,Oceanía,Servicios y Productos no Clasificados,2013,Diciembre,0.0
5021,Oceanía,Servicios y Productos no Clasificados,2014,Enero,1828.0
5022,Oceanía,Servicios y Productos no Clasificados,2014,Febrero,1519.0
5023,Oceanía,Servicios y Productos no Clasificados,2014,Marzo,2912.0
5024,Oceanía,Servicios y Productos no Clasificados,2014,Abril,2033.0
5025,Oceanía,Servicios y Productos no Clasificados,2014,Mayo,2886.0
5026,Oceanía,Servicios y Productos no Clasificados,2014,Junio,4715.0
5027,Oceanía,Servicios y Productos no Clasificados,2014,Julio,3211.0
5028,Oceanía,Servicios y Productos no Clasificados,2014,Agosto,15539.0
5029,Oceanía,Servicios y Productos no Clasificados,2014,Septiembre,4521.0
5030,Oceanía,Servicios y Productos no Clasificados,2014,Octubre,3603.0
5031,Oceanía,Servicios y Productos no Clasificados,2014,Noviembre,8608.0
5032,Oceanía,Servicios y Productos no Clasificados,2014,Diciembre,14301.0
5033,Oceanía,Servicios y Productos no Clasificados,2015,Enero,12016.0
5034,Oceanía,Servicios y Productos no Clasificados,2015,Febrero,58199.0
5035,Oceanía,Servicios y Productos no Clasificados,2015,Marzo,12794.0
5036,Oceanía,Servicios y Productos no Clasificados,2015,Abril,9637.0
5037,Oceanía,Servicios y Productos no Clasificados,2015,Mayo,8006.0
5038,Oceanía,Servicios y Productos no Clasificados,2015,Junio,13478.0
5039,Oceanía,Servicios y Productos no Clasificados,2015,Julio,8052.0
5040,Oceanía,Servicios y Productos no Clasificados,2015,Agosto,8800.0
5041,Oceanía,Servicios y Productos no Clasificados,2015,Septiembre,7561.0
5042,Oceanía,Servicios y Productos no Clasificados,2015,Octubre,14049.0
5043,Oceanía,Servicios y Productos no Clasificados,2015,Noviembre,18150.0
5044,Oceanía,Servicios y Productos no Clasificados,2015,Diciembre,31000.0
5045,Oceanía,Servicios y Productos no Clasificados,2016,Enero,27431.0
5046,Oceanía,Servicios y Productos no Clasificados,2016,Febrero,26684.0
5047,Oceanía,Servicios y Productos no Clasificados,2016,Marzo,28197.0
5048,Oceanía,Servicios y Productos no Clasificados,2016,Abril,25751.0
5049,Oceanía,Servicios y Productos no Clasificados,2016,Mayo,17416.0
5050,Oceanía,Servicios y Productos no Clasificados,2016,Junio,24209.0
5051,Oceanía,Servicios y Productos no Clasificados,2016,Julio,10518.0
5052,Oceanía,Servicios y Productos no Clasificados,2016,Agosto,24748.0
5053,Oceanía,Servicios y Productos no Clasificados,2016,Septiembre,137194.0
5054,Oceanía,Servicios y Productos no Clasificados,2016,Octubre,8654.0
5055,Oceanía,Servicios y Productos no Clasificados,2016,Noviembre,27861.0
5056,Oceanía,Servicios y Productos no Clasificados,2016,Diciembre,18854.0
5057,Oceanía,Servicios y Productos no Clasificados,2017,Enero,14080.0
5058,Oceanía,Servicios y Productos no Clasificados,2017,Febrero,65953.0
5059,Oceanía,Servicios y Productos no Clasificados,2017,Marzo,7746.0
5060,Oceanía,Servicios y Productos no Clasificados,2017,Abril,90462.0
5061,Oceanía,Servicios y Productos no Clasificados,2017,Mayo,11397.0
5062,Oceanía,Servicios y Productos no Clasificados,2017,Junio,16673.0
5063,Oceanía,Servicios y Productos no Clasificados,2017,Julio,15735.0
5064,Oceanía,"Ganadería, Apicultura, Caza, Pesca",2000,Enero,0.0
5065,Oceanía,"Ganadería, Apicultura, Caza, Pesca",2000,Febrero,0.0
5066,Oceanía,"Ganadería, Apicultura, Caza, Pesca",2000,Marzo,0.0
5067,Oceanía,"Ganadería, Apicultura, Caza, Pesca",2000,Abril,0.0
5068,Oceanía,"Ganadería, Apicultura, Caza, Pesca",2000,Mayo,0.0
5069,Oceanía,"Ganadería, Apicultura, Caza, Pesca",2000,Junio,0.0
5070,Oceanía,"Ganadería, Apicultura, Caza, Pesca",2000,Julio,0.0
5071,Oceanía,"Ganadería, Apicultura, Caza, Pesca",2000,Agosto,0.0
5072,Oceanía,"Ganadería, Apicultura, Caza, Pesca",2000,Septiembre,0.0
5073,Oceanía,"Ganadería, Apicultura, Caza, Pesca",2000,Octubre,0.0
5074,Oceanía,"Ganadería, Apicultura, Caza, Pesca",2000,Noviembre,0.0
5075,Oceanía,"Ganadería, Apicultura, Caza, Pesca",2000,Diciembre,0.0
5076,Oceanía,"Ganadería, Apicultura, Caza, Pesca",2001,Enero,0.0
5077,Oceanía,"Ganadería, Apicultura, Caza, Pesca",2001,Febrero,0.0
